mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex
1624-168623-0020_8312-279790-0014_298-126790-0015_3879-173592-0028,1624.0,M,8312.0,F,298.0,F,3879.0,F
1970-10594-0000_8051-295385-0013_1355-39947-0055_83-11691-0032,1970.0,F,8051.0,F,1355.0,M,83.0,F
6147-34606-0005_8630-305212-0018_4830-25904-0037_6078-54013-0050,6147.0,F,8630.0,M,4830.0,M,6078.0,F
1455-134435-0001_1898-145702-0010_6818-76332-0038_8630-305212-0005,1455.0,M,1898.0,F,6818.0,F,8630.0,M
6367-74004-0000_328-129766-0040_254-145458-0003_5808-48608-0059,6367.0,M,328.0,F,254.0,M,5808.0,M
5808-54425-0031_8098-278278-0037_2289-152258-0033_6454-93938-0004,5808.0,M,8098.0,M,2289.0,M,6454.0,M
4788-294466-0026_7264-92314-0008_7226-86965-0023_8226-274369-0052,4788.0,M,7264.0,M,7226.0,M,8226.0,M
5703-47212-0020_587-54108-0016_1455-134435-0054_4813-248638-0018,5703.0,M,587.0,F,1455.0,M,4813.0,M
2092-145706-0038_7517-100429-0002_6848-252322-0020_8098-275181-0030,2092.0,F,7517.0,F,6848.0,M,8098.0,M
1455-134435-0014_4853-27671-0017_2836-5354-0008_8747-293952-0056,1455.0,M,4853.0,F,2836.0,F,8747.0,M
426-122821-0011_6818-76332-0034_445-123860-0004_1624-168623-0005,426.0,F,6818.0,F,445.0,M,1624.0,M
8629-261140-0011_6064-56168-0020_887-123291-0016_307-127540-0023,8629.0,M,6064.0,F,887.0,F,307.0,M
1737-142396-0014_8123-275193-0015_2764-36619-0004_2518-154826-0020,1737.0,F,8123.0,F,2764.0,F,2518.0,M
8419-293473-0014_4340-15220-0048_118-47824-0031_5703-47198-0017,8419.0,M,4340.0,F,118.0,M,5703.0,M
7794-295955-0014_6415-116629-0039_8063-274115-0033_6848-252323-0006,7794.0,F,6415.0,F,8063.0,M,6848.0,M
103-1241-0030_6064-56168-0028_3947-13260-0018_3112-9554-0012,103.0,F,6064.0,F,3947.0,F,3112.0,F
8465-246942-0023_1737-146161-0002_2764-36616-0029_3235-28433-0028,8465.0,F,1737.0,F,2764.0,F,3235.0,F
7059-77900-0041_8629-261139-0013_83-11691-0030_196-122159-0013,7059.0,F,8629.0,M,83.0,F,196.0,M
6081-41997-0024_307-127540-0000_8580-287363-0013_1502-122615-0017,6081.0,M,307.0,M,8580.0,M,1502.0,F
4195-186236-0001_7447-91187-0050_6081-41998-0041_8051-295385-0021,4195.0,F,7447.0,M,6081.0,M,8051.0,F
1098-133695-0048_4267-72637-0034_3664-11714-0029_2836-5355-0034,1098.0,F,4267.0,M,3664.0,M,2836.0,F
211-122442-0008_2391-145015-0097_1723-141149-0081_1841-159771-0024,211.0,F,2391.0,F,1723.0,M,1841.0,F
4362-15663-0071_8063-274115-0006_83-11691-0016_2196-174172-0038,4362.0,F,8063.0,M,83.0,F,2196.0,F
211-122425-0037_8770-295462-0016_8312-279791-0015_1069-133699-0002,211.0,F,8770.0,M,8312.0,F,1069.0,F
6019-3185-0064_1723-141149-0039_7517-100442-0033_412-126975-0051,6019.0,M,1723.0,M,7517.0,F,412.0,M
6880-216547-0064_696-92939-0019_2391-145015-0092_6476-57446-0036,6880.0,M,696.0,F,2391.0,F,6476.0,F
1235-135883-0006_2391-145015-0050_4898-28461-0052_4680-16026-0032,1235.0,M,2391.0,F,4898.0,M,4680.0,F
4214-7146-0048_6415-100596-0027_7278-246956-0013_254-27760-0016,4214.0,F,6415.0,F,7278.0,M,254.0,M
7148-59157-0024_2182-181183-0012_200-124139-0013_2159-179156-0015,7148.0,F,2182.0,F,200.0,F,2159.0,M
8609-283227-0023_5456-62014-0016_4018-107312-0035_6019-3185-0048,8609.0,M,5456.0,M,4018.0,M,6019.0,M
1363-139304-0024_6415-111615-0033_3214-167607-0023_250-142276-0035,1363.0,F,6415.0,F,3214.0,M,250.0,F
2092-145709-0015_5688-41232-0010_4813-248641-0018_118-47824-0013,2092.0,F,5688.0,F,4813.0,M,118.0,M
1081-125237-0013_1624-142933-0034_7078-271888-0002_2196-170151-0001,1081.0,M,1624.0,M,7078.0,F,2196.0,F
6081-41998-0002_8226-274371-0021_839-130898-0091_8238-274553-0055,6081.0,M,8226.0,M,839.0,M,8238.0,F
4160-14187-0024_7302-86814-0026_328-129766-0050_6848-252323-0018,4160.0,F,7302.0,F,328.0,F,6848.0,M
7148-7763-0018_4267-72637-0035_328-129766-0051_2159-179156-0028,7148.0,F,4267.0,M,328.0,F,2159.0,M
8797-294123-0056_909-131045-0013_103-1241-0011_7511-102420-0001,8797.0,M,909.0,M,103.0,F,7511.0,F
4267-287369-0006_8629-261139-0026_587-54108-0000_6880-216547-0032,4267.0,M,8629.0,M,587.0,F,6880.0,M
332-128985-0076_6476-96661-0012_3857-182317-0015_5163-39921-0015,332.0,M,6476.0,F,3857.0,M,5163.0,F
8088-284756-0008_332-128985-0086_89-218-0046_198-126831-0009,8088.0,M,332.0,M,89.0,F,198.0,F
60-121082-0076_8425-246962-0021_3235-28433-0040_6529-62556-0010,60.0,M,8425.0,M,3235.0,F,6529.0,M
7447-91187-0002_405-130894-0065_2182-150130-0000_4481-17498-0022,7447.0,M,405.0,M,2182.0,F,4481.0,F
3699-175950-0023_4680-16042-0031_8312-279790-0028_5192-19397-0055,3699.0,M,4680.0,F,8312.0,F,5192.0,M
40-121026-0028_233-155990-0004_2182-150130-0022_1594-135914-0007,40.0,F,233.0,M,2182.0,F,1594.0,M
2764-36619-0013_5789-57195-0001_7226-86965-0015_441-130108-0003,2764.0,F,5789.0,F,7226.0,M,441.0,F
5750-100289-0004_412-126975-0036_150-126107-0038_8108-274318-0002,5750.0,M,412.0,M,150.0,F,8108.0,M
4362-15663-0043_3807-4923-0033_3374-298025-0017_1246-124550-0035,4362.0,F,3807.0,M,3374.0,M,1246.0,F
426-122821-0037_909-131045-0039_6367-74004-0006_196-122159-0012,426.0,F,909.0,M,6367.0,M,196.0,M
3374-298026-0022_6181-216552-0084_2196-174172-0035_4788-91208-0002,3374.0,M,6181.0,M,2196.0,F,4788.0,M
8088-284756-0016_1624-168623-0017_4018-107338-0010_6385-220959-0014,8088.0,M,1624.0,M,4018.0,M,6385.0,F
8770-295465-0010_3526-175658-0035_7511-102419-0021_4788-94904-0019,8770.0,M,3526.0,F,7511.0,F,4788.0,M
5703-47212-0019_5049-25947-0081_8095-274346-0007_8770-295465-0002,5703.0,M,5049.0,M,8095.0,M,8770.0,M
8088-284756-0031_1235-135883-0009_103-1241-0041_3857-182315-0032,8088.0,M,1235.0,M,103.0,F,3857.0,M
89-219-0031_3879-174923-0028_6415-111615-0012_298-126791-0027,89.0,F,3879.0,F,6415.0,F,298.0,F
1841-179183-0011_5049-25947-0006_5688-41232-0056_8312-279791-0009,1841.0,F,5049.0,M,5688.0,F,8312.0,F
7067-76048-0038_307-127535-0031_8051-118101-0005_6454-107462-0023,7067.0,M,307.0,M,8051.0,F,6454.0,M
6529-62554-0018_3168-173564-0020_4051-11217-0006_2436-2477-0024,6529.0,M,3168.0,M,4051.0,F,2436.0,M
3436-172171-0045_5867-48852-0025_7278-246956-0011_87-121553-0083,3436.0,M,5867.0,F,7278.0,M,87.0,F
3235-11599-0018_1235-135884-0003_6078-54007-0021_8629-261140-0020,3235.0,F,1235.0,M,6078.0,F,8629.0,M
3240-131231-0059_1098-133695-0068_909-131045-0004_103-1241-0001,3240.0,M,1098.0,F,909.0,M,103.0,F
332-128985-0055_412-126975-0076_83-3054-0011_4680-16026-0023,332.0,M,412.0,M,83.0,F,4680.0,F
78-369-0010_1867-154075-0012_4195-186238-0017_2691-156745-0029,78.0,M,1867.0,M,4195.0,F,2691.0,F
328-129766-0006_887-123290-0017_7505-258958-0013_1970-28415-0011,328.0,F,887.0,F,7505.0,M,1970.0,F
5789-57195-0022_1841-159771-0017_6081-41998-0025_39-121915-0016,5789.0,F,1841.0,F,6081.0,M,39.0,F
2843-152918-0062_7511-102420-0050_412-126975-0045_3699-19402-0006,2843.0,M,7511.0,F,412.0,M,3699.0,M
4195-17507-0005_405-130894-0017_328-129766-0081_1970-28415-0009,4195.0,F,405.0,M,328.0,F,1970.0,F
7148-59157-0030_5463-39173-0043_289-121652-0001_60-121082-0064,7148.0,F,5463.0,M,289.0,F,60.0,M
3983-5371-0051_1594-135914-0062_6415-100596-0032_7113-86041-0076,3983.0,F,1594.0,M,6415.0,F,7113.0,F
909-131045-0037_460-172359-0053_226-122538-0017_4813-248638-0029,909.0,M,460.0,M,226.0,F,4813.0,M
3436-172171-0041_446-123502-0048_5688-15787-0021_5022-29405-0004,3436.0,M,446.0,M,5688.0,F,5022.0,F
3879-174923-0015_8770-295462-0012_6454-107462-0003_446-123501-0008,3879.0,F,8770.0,M,6454.0,M,446.0,M
5390-24512-0048_8098-275181-0006_6272-70171-0016_7113-86041-0016,5390.0,M,8098.0,M,6272.0,F,7113.0,F
2436-2477-0015_4051-11218-0036_1926-143879-0008_254-27760-0013,2436.0,M,4051.0,F,1926.0,F,254.0,M
1355-39947-0020_201-122255-0006_4340-15220-0005_1235-135887-0001,1355.0,M,201.0,M,4340.0,F,1235.0,M
3240-131231-0016_200-124140-0029_2391-145015-0115_4406-16882-0023,3240.0,M,200.0,F,2391.0,F,4406.0,M
7148-59157-0016_7059-88364-0011_5322-7679-0010_2416-152139-0007,7148.0,F,7059.0,F,5322.0,M,2416.0,F
7780-274562-0080_8580-287364-0041_7859-102521-0002_1116-132847-0032,7780.0,F,8580.0,M,7859.0,F,1116.0,F
3374-298032-0026_2416-152139-0049_2817-142371-0044_125-121124-0078,3374.0,M,2416.0,F,2817.0,F,125.0,F
6818-76332-0055_3723-171115-0003_89-218-0019_211-122442-0015,6818.0,F,3723.0,M,89.0,F,211.0,F
1898-145715-0016_4051-11218-0038_2893-139310-0014_5463-39173-0060,1898.0,F,4051.0,F,2893.0,M,5463.0,M
8312-279791-0019_6529-62556-0031_311-124404-0018_1578-140049-0001,8312.0,F,6529.0,M,311.0,M,1578.0,F
2289-152254-0026_2391-145015-0103_8063-274116-0017_3982-178459-0013,2289.0,M,2391.0,F,8063.0,M,3982.0,F
2910-131096-0046_3242-8112-0025_1069-133709-0042_7312-92432-0006,2910.0,F,3242.0,M,1069.0,F,7312.0,M
6848-252323-0005_7800-283478-0011_8098-278278-0001_3240-131231-0052,6848.0,M,7800.0,F,8098.0,M,3240.0,M
1553-140048-0010_3259-158083-0027_5393-19218-0042_4813-248638-0043,1553.0,F,3259.0,F,5393.0,F,4813.0,M
6476-57446-0049_3259-158083-0051_32-21634-0012_4853-29413-0026,6476.0,F,3259.0,F,32.0,F,4853.0,F
7226-86964-0001_3214-167602-0007_2289-152258-0017_2843-152918-0093,7226.0,M,3214.0,M,2289.0,M,2843.0,M
5789-70653-0004_322-124147-0014_4297-13009-0022_6000-55211-0048,5789.0,F,322.0,F,4297.0,F,6000.0,F
4898-20016-0024_4267-78186-0003_248-130644-0003_229-130880-0091,4898.0,M,4267.0,M,248.0,F,229.0,M
8312-279790-0027_2416-152139-0032_2691-156745-0008_6454-93938-0011,8312.0,F,2416.0,F,2691.0,F,6454.0,M
8312-279791-0017_3374-298026-0030_8051-118101-0014_1970-28415-0029,8312.0,F,3374.0,M,8051.0,F,1970.0,F
5678-43302-0037_6836-61804-0019_78-368-0050_118-124588-0017,5678.0,M,6836.0,M,78.0,M,118.0,M
6454-120342-0019_125-121124-0075_3723-171115-0038_60-121082-0021,6454.0,M,125.0,F,3723.0,M,60.0,M
6880-216547-0089_39-121916-0002_5192-19397-0064_201-122255-0020,6880.0,M,39.0,F,5192.0,M,201.0,M
3112-9555-0038_6209-34601-0030_1088-134315-0046_4680-16041-0038,3112.0,F,6209.0,M,1088.0,F,4680.0,F
1235-135883-0040_4018-103416-0038_118-121721-0016_8051-118101-0015,1235.0,M,4018.0,M,118.0,M,8051.0,F
6367-65536-0005_7800-283493-0019_5750-100289-0087_2910-131096-0049,6367.0,M,7800.0,F,5750.0,M,2910.0,F
2002-139469-0016_8312-279790-0035_3168-173564-0033_4014-186176-0013,2002.0,M,8312.0,F,3168.0,M,4014.0,M
8425-291444-0000_5322-7678-0035_8838-298546-0000_1235-135883-0013,8425.0,M,5322.0,M,8838.0,M,1235.0,M
2989-138028-0004_374-180298-0063_83-11691-0039_412-126975-0022,2989.0,F,374.0,M,83.0,F,412.0,M
3607-29116-0036_3235-11599-0002_2007-132570-0014_831-130739-0016,3607.0,M,3235.0,F,2007.0,F,831.0,M
5703-47212-0010_1334-135589-0013_5049-25947-0092_1553-140047-0044,5703.0,M,1334.0,M,5049.0,M,1553.0,F
3664-178355-0004_1624-168623-0048_7794-295947-0033_6078-54013-0072,3664.0,M,1624.0,M,7794.0,F,6078.0,F
27-123349-0027_328-129766-0020_163-122947-0024_1553-140047-0021,27.0,M,328.0,F,163.0,M,1553.0,F
7178-34644-0026_8580-287364-0004_3830-12535-0004_1246-124548-0013,7178.0,F,8580.0,M,3830.0,M,1246.0,F
5703-47198-0034_6454-107462-0028_211-122442-0060_4088-158077-0085,5703.0,M,6454.0,M,211.0,F,4088.0,F
1841-159771-0000_2159-179157-0019_1867-154075-0016_2843-152918-0010,1841.0,F,2159.0,M,1867.0,M,2843.0,M
307-127540-0030_2910-131096-0077_8226-274369-0053_4406-16882-0036,307.0,M,2910.0,F,8226.0,M,4406.0,M
150-126107-0029_196-122159-0005_1069-133699-0012_5688-41232-0047,150.0,F,196.0,M,1069.0,F,5688.0,F
6000-86686-0017_250-142276-0054_60-121082-0009_7505-83618-0026,6000.0,F,250.0,F,60.0,M,7505.0,M
7511-102420-0003_1926-143879-0011_2518-154826-0026_7505-258964-0049,7511.0,F,1926.0,F,2518.0,M,7505.0,M
8747-293952-0007_6836-61804-0014_322-124146-0005_32-21631-0012,8747.0,M,6836.0,M,322.0,F,32.0,F
3436-172171-0034_6064-56168-0014_3857-182315-0036_1040-133433-0030,3436.0,M,6064.0,F,3857.0,M,1040.0,M
2391-145015-0105_587-54108-0038_1183-133256-0006_5393-19219-0054,2391.0,F,587.0,F,1183.0,F,5393.0,F
426-122819-0004_103-1241-0043_1723-141149-0017_3436-172171-0029,426.0,F,103.0,F,1723.0,M,3436.0,M
4014-186179-0017_226-131533-0001_8630-305212-0021_5456-58161-0027,4014.0,M,226.0,F,8630.0,M,5456.0,M
5561-41616-0029_6385-34655-0023_1034-121119-0056_6272-70171-0033,5561.0,F,6385.0,F,1034.0,M,6272.0,F
2989-138028-0006_1263-138246-0013_7278-104730-0000_5339-14134-0014,2989.0,F,1263.0,F,7278.0,M,5339.0,F
460-172357-0011_125-121124-0020_3807-4923-0026_7078-271888-0101,460.0,M,125.0,F,3807.0,M,7078.0,F
6019-3185-0039_8747-293952-0006_2092-145706-0006_7800-283478-0023,6019.0,M,8747.0,M,2092.0,F,7800.0,F
2182-150130-0030_226-131533-0018_87-121553-0103_2436-2481-0033,2182.0,F,226.0,F,87.0,F,2436.0,M
7447-91186-0010_4441-76250-0025_6437-66173-0006_5390-24512-0004,7447.0,M,4441.0,M,6437.0,M,5390.0,M
8797-294123-0091_3723-171115-0035_4898-28461-0045_7067-76047-0033,8797.0,M,3723.0,M,4898.0,M,7067.0,M
27-124992-0063_1246-124548-0049_83-9960-0052_87-121553-0022,27.0,M,1246.0,F,83.0,F,87.0,F
446-123501-0037_2817-142371-0045_4362-15663-0105_5456-24741-0020,446.0,M,2817.0,F,4362.0,F,5456.0,M
4406-16882-0062_7402-90848-0046_2989-138028-0047_19-227-0068,4406.0,M,7402.0,M,2989.0,F,19.0,F
7780-274562-0005_8098-278278-0007_60-121082-0002_1355-39947-0032,7780.0,F,8098.0,M,60.0,M,1355.0,M
3259-158083-0026_1455-134435-0030_8629-261139-0000_39-121914-0048,3259.0,F,1455.0,M,8629.0,M,39.0,F
441-130108-0007_831-130739-0034_2518-154825-0019_6064-56165-0019,441.0,F,831.0,M,2518.0,M,6064.0,F
78-369-0053_4481-17498-0019_1553-140047-0034_3214-167602-0031,78.0,M,4481.0,F,1553.0,F,3214.0,M
1235-135883-0017_3982-178459-0015_8580-287363-0002_8838-298545-0046,1235.0,M,3982.0,F,8580.0,M,8838.0,M
7226-86965-0048_1578-140045-0011_4406-16882-0031_1502-122619-0042,7226.0,M,1578.0,F,4406.0,M,1502.0,F
4859-29340-0025_8629-261139-0024_3168-173565-0058_6531-61334-0090,4859.0,M,8629.0,M,3168.0,M,6531.0,F
2007-149877-0053_4640-19189-0006_89-218-0040_1578-140049-0019,2007.0,F,4640.0,F,89.0,F,1578.0,F
1235-135884-0026_8063-274116-0023_4481-17498-0023_2436-2477-0001,1235.0,M,8063.0,M,4481.0,F,2436.0,M
3857-182315-0019_1088-134318-0018_1116-132847-0011_458-126305-0004,3857.0,M,1088.0,F,1116.0,F,458.0,M
8014-112586-0016_3436-172171-0039_6367-65536-0059_60-121082-0007,8014.0,F,3436.0,M,6367.0,M,60.0,M
4481-17498-0037_3486-166424-0041_5514-19192-0037_226-122538-0026,4481.0,F,3486.0,M,5514.0,F,226.0,F
669-129061-0013_5022-29411-0028_8226-274369-0033_4297-13009-0060,669.0,F,5022.0,F,8226.0,M,4297.0,F
4137-11702-0021_839-130898-0019_6818-76332-0031_3112-9554-0008,4137.0,F,839.0,M,6818.0,F,3112.0,F
458-126294-0015_5778-54535-0038_4051-11218-0006_7278-91083-0019,458.0,M,5778.0,F,4051.0,F,7278.0,M
3436-172171-0030_26-495-0085_696-93314-0009_1088-134315-0026,3436.0,M,26.0,M,696.0,F,1088.0,F
5390-24512-0026_1081-125237-0106_7148-82991-0033_2416-152137-0005,5390.0,M,1081.0,M,7148.0,F,2416.0,F
1926-147987-0022_211-122425-0032_3723-171115-0034_3214-167606-0012,1926.0,F,211.0,F,3723.0,M,3214.0,M
6078-54007-0017_6563-63821-0018_8609-262281-0028_2911-7601-0044,6078.0,F,6563.0,M,8609.0,M,2911.0,M
911-128684-0029_19-198-0012_8580-287364-0016_250-140277-0016,911.0,M,19.0,F,8580.0,M,250.0,F
8123-275209-0017_7447-91187-0016_7635-105409-0059_4898-20016-0025,8123.0,F,7447.0,M,7635.0,F,4898.0,M
8465-246943-0015_89-219-0009_8238-274553-0007_909-131045-0033,8465.0,F,89.0,F,8238.0,F,909.0,M
8747-293952-0057_5703-47212-0004_6476-57446-0085_328-129766-0089,8747.0,M,5703.0,M,6476.0,F,328.0,F
3723-171631-0008_7278-246956-0008_8630-305213-0007_1088-134315-0044,3723.0,M,7278.0,M,8630.0,M,1088.0,F
5022-29405-0026_2416-152137-0009_27-124992-0006_909-131044-0015,5022.0,F,2416.0,F,27.0,M,909.0,M
7302-86815-0059_4397-15678-0004_87-121553-0070_1088-129236-0000,7302.0,F,4397.0,M,87.0,F,1088.0,F
3723-171631-0057_6367-65536-0014_4051-11218-0053_7517-100429-0012,3723.0,M,6367.0,M,4051.0,F,7517.0,F
8226-274371-0043_248-130644-0016_5022-29405-0011_8975-270782-0018,8226.0,M,248.0,F,5022.0,F,8975.0,F
6367-65536-0031_4481-17499-0003_3526-175658-0013_2182-181183-0018,6367.0,M,4481.0,F,3526.0,F,2182.0,F
1088-129236-0006_4160-11549-0014_4051-11218-0000_481-123720-0068,1088.0,F,4160.0,F,4051.0,F,481.0,M
8797-294123-0092_587-41619-0016_6019-3185-0050_5703-47212-0031,8797.0,M,587.0,F,6019.0,M,5703.0,M
289-121665-0045_6836-61804-0030_8609-283227-0001_839-130898-0069,289.0,F,6836.0,M,8609.0,M,839.0,M
3699-175950-0012_7800-283492-0032_3168-173565-0000_458-126290-0010,3699.0,M,7800.0,F,3168.0,M,458.0,M
1040-133433-0025_1098-133695-0074_5703-47198-0050_3947-13262-0010,1040.0,M,1098.0,F,5703.0,M,3947.0,F
7113-86041-0095_5163-18515-0035_1081-125237-0104_460-172359-0040,7113.0,F,5163.0,F,1081.0,M,460.0,M
1898-145724-0022_2007-149877-0023_1502-122619-0093_3983-5331-0015,1898.0,F,2007.0,F,1502.0,F,3983.0,F
1578-140045-0012_7278-91083-0010_8468-286673-0026_1447-17506-0013,1578.0,F,7278.0,M,8468.0,F,1447.0,F
587-54108-0056_2007-132570-0028_2764-36619-0001_307-127540-0013,587.0,F,2007.0,F,2764.0,F,307.0,M
481-123719-0016_83-3054-0017_5049-25947-0017_7780-274562-0031,481.0,M,83.0,F,5049.0,M,7780.0,F
6848-252322-0002_6529-62556-0018_911-128684-0084_7505-258958-0023,6848.0,M,6529.0,M,911.0,M,7505.0,M
8609-283227-0042_3830-12535-0012_4813-248638-0042_8629-261140-0014,8609.0,M,3830.0,M,4813.0,M,8629.0,M
5652-19215-0029_5463-39174-0009_4813-248641-0047_7859-102518-0007,5652.0,F,5463.0,M,4813.0,M,7859.0,F
1116-137572-0033_3607-135982-0013_40-222-0005_7517-100442-0034,1116.0,F,3607.0,M,40.0,F,7517.0,F
7226-86964-0037_4640-19189-0038_3486-166424-0075_1970-28415-0014,7226.0,M,4640.0,F,3486.0,M,1970.0,F
5808-54425-0002_403-216-0026_8580-287363-0012_2002-139469-0007,5808.0,M,403.0,F,8580.0,M,2002.0,M
7367-86737-0013_5652-39938-0012_8838-298545-0018_5163-39921-0013,7367.0,M,5652.0,F,8838.0,M,5163.0,F
254-127705-0019_5808-54425-0011_89-218-0011_7447-91187-0063,254.0,M,5808.0,M,89.0,F,7447.0,M
8088-284756-0041_8238-283452-0015_1069-133699-0044_6367-74004-0022,8088.0,M,8238.0,F,1069.0,F,6367.0,M
5339-14133-0010_8797-294123-0039_27-123349-0035_669-129061-0083,5339.0,F,8797.0,M,27.0,M,669.0,F
587-54108-0002_226-122538-0003_6415-116629-0007_4859-26870-0002,587.0,F,226.0,F,6415.0,F,4859.0,M
3235-11599-0001_2691-156750-0006_5652-39938-0009_8108-280354-0028,3235.0,F,2691.0,F,5652.0,F,8108.0,M
7190-90543-0038_27-123349-0022_2952-410-0042_7367-86737-0027,7190.0,M,27.0,M,2952.0,M,7367.0,M
4195-186237-0013_7859-102519-0043_2817-142371-0049_3857-180923-0008,4195.0,F,7859.0,F,2817.0,F,3857.0,M
254-145458-0020_6415-111615-0011_2391-145015-0106_481-123720-0059,254.0,M,6415.0,F,2391.0,F,481.0,M
669-129061-0009_7226-86964-0053_5750-100289-0010_298-126790-0024,669.0,F,7226.0,M,5750.0,M,298.0,F
83-9960-0024_8123-275216-0006_2952-407-0027_200-126784-0007,83.0,F,8123.0,F,2952.0,M,200.0,F
5688-41232-0004_6064-56168-0017_19-198-0034_2843-152918-0056,5688.0,F,6064.0,F,19.0,F,2843.0,M
5339-14134-0004_8014-112602-0002_887-123289-0039_8630-305213-0031,5339.0,F,8014.0,F,887.0,F,8630.0,M
5393-19218-0059_307-127539-0032_4362-15663-0053_5789-57158-0027,5393.0,F,307.0,M,4362.0,F,5789.0,F
8630-305213-0040_8123-275193-0002_103-1241-0012_6147-34605-0038,8630.0,M,8123.0,F,103.0,F,6147.0,F
4137-11701-0038_3723-171631-0014_1355-39947-0009_8238-274553-0036,4137.0,F,3723.0,M,1355.0,M,8238.0,F
226-131532-0022_7067-76048-0019_426-122819-0007_3436-172171-0007,226.0,F,7067.0,M,426.0,F,3436.0,M
6019-3185-0019_5678-43301-0012_2196-170151-0008_26-495-0025,6019.0,M,5678.0,M,2196.0,F,26.0,M
5561-39621-0035_7148-59157-0001_2817-142371-0064_8419-293473-0001,5561.0,F,7148.0,F,2817.0,F,8419.0,M
4160-11549-0038_4088-158077-0022_4340-15220-0019_3436-172162-0003,4160.0,F,4088.0,F,4340.0,F,3436.0,M
200-124139-0010_3374-298032-0020_4014-186179-0045_8088-284756-0015,200.0,F,3374.0,M,4014.0,M,8088.0,M
3982-178459-0021_5750-35690-0000_5778-12761-0017_3440-171006-0014,3982.0,F,5750.0,M,5778.0,F,3440.0,F
6437-66173-0018_2391-145015-0114_460-172359-0080_4640-19188-0040,6437.0,M,2391.0,F,460.0,M,4640.0,F
4853-27670-0019_311-124404-0041_2952-408-0004_7226-86964-0050,4853.0,F,311.0,M,2952.0,M,7226.0,M
7078-271888-0055_201-122255-0032_2952-410-0028_4441-76263-0008,7078.0,F,201.0,M,2952.0,M,4441.0,M
5192-19397-0011_1081-125237-0035_1088-134315-0058_1447-130550-0011,5192.0,M,1081.0,M,1088.0,F,1447.0,F
2007-132570-0027_6563-63821-0033_302-123504-0020_4859-29340-0014,2007.0,F,6563.0,M,302.0,F,4859.0,M
7447-91187-0064_1594-135914-0128_5750-100289-0036_2289-152257-0003,7447.0,M,1594.0,M,5750.0,M,2289.0,M
3983-5371-0025_8629-261139-0025_625-132118-0025_3982-178459-0017,3983.0,F,8629.0,M,625.0,M,3982.0,F
5561-41616-0027_83-9960-0010_233-134440-0013_27-124992-0052,5561.0,F,83.0,F,233.0,M,27.0,M
211-122442-0048_60-121082-0083_7447-91186-0026_2952-410-0040,211.0,F,60.0,M,7447.0,M,2952.0,M
7078-271888-0072_7113-86041-0027_4195-186236-0021_6367-65536-0035,7078.0,F,7113.0,F,4195.0,F,6367.0,M
19-198-0011_1363-135842-0009_1263-139804-0012_3240-131231-0069,19.0,F,1363.0,F,1263.0,F,3240.0,M
7517-100442-0004_2196-170379-0017_2817-142380-0003_911-128684-0039,7517.0,F,2196.0,F,2817.0,F,911.0,M
6385-34669-0026_8747-293952-0042_5456-62014-0006_2384-152900-0019,6385.0,F,8747.0,M,5456.0,M,2384.0,M
4406-16883-0003_8468-295198-0017_8312-279791-0008_6476-57446-0046,4406.0,M,8468.0,F,8312.0,F,6476.0,F
2391-145015-0099_6272-70171-0024_1034-121119-0011_8770-295465-0023,2391.0,F,6272.0,F,1034.0,M,8770.0,M
1743-142912-0013_2196-170379-0018_3526-176653-0039_1502-122619-0046,1743.0,M,2196.0,F,3526.0,F,1502.0,F
1334-135589-0083_8468-294887-0034_1898-145702-0002_2893-139322-0048,1334.0,M,8468.0,F,1898.0,F,2893.0,M
426-122821-0033_3374-298032-0014_4788-91208-0003_4441-76250-0013,426.0,F,3374.0,M,4788.0,M,4441.0,M
4830-25904-0040_909-131041-0002_4195-17507-0021_696-93314-0033,4830.0,M,909.0,M,4195.0,F,696.0,F
5808-48608-0038_201-127786-0073_2518-154826-0045_8770-295465-0022,5808.0,M,201.0,M,2518.0,M,8770.0,M
8123-275209-0033_1502-122619-0026_460-172359-0046_83-9960-0034,8123.0,F,1502.0,F,460.0,M,83.0,F
3436-172171-0042_5463-39173-0044_7505-258958-0033_5339-14133-0035,3436.0,M,5463.0,M,7505.0,M,5339.0,F
3259-158083-0073_2514-149482-0085_1088-134315-0009_1246-124550-0003,3259.0,F,2514.0,M,1088.0,F,1246.0,F
1992-141719-0013_7226-86964-0048_7780-274562-0064_460-172359-0058,1992.0,F,7226.0,M,7780.0,F,460.0,M
2514-149482-0041_5688-15787-0009_4397-15668-0006_3607-135982-0024,2514.0,M,5688.0,F,4397.0,M,3607.0,M
5688-41232-0069_1963-147036-0007_3486-166446-0040_6529-62554-0047,5688.0,F,1963.0,F,3486.0,M,6529.0,M
254-145458-0017_60-121082-0038_5104-33407-0028_3723-171115-0026,254.0,M,60.0,M,5104.0,M,3723.0,M
7190-90542-0080_332-128985-0041_1594-135914-0089_426-122819-0030,7190.0,M,332.0,M,1594.0,M,426.0,F
460-172359-0010_8468-294887-0040_2384-152900-0013_5049-25947-0043,460.0,M,8468.0,F,2384.0,M,5049.0,M
7302-86815-0056_4088-158079-0015_3168-173565-0029_4813-248641-0009,7302.0,F,4088.0,F,3168.0,M,4813.0,M
