mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex,speaker_4_ID,speaker_4_sex
1472-142848-0034_949-138545-0028_6924-291608-0039_7134-67233-0037,1472.0,F,949.0,M,6924.0,F,7134.0,M
4071-39913-0019_1849-138063-0004_8050-110238-0073_5570-73848-0036,4071.0,F,1849.0,M,8050.0,M,5570.0,F
2751-142363-0052_8163-274549-0006_9022-282357-0061_7932-93470-0027,2751.0,F,8163.0,F,9022.0,F,7932.0,F
6509-76574-0020_3654-171137-0019_224-129790-0042_8396-240992-0045,6509.0,F,3654.0,M,224.0,F,8396.0,M
7926-254949-0049_4434-73958-0003_770-134592-0026_5261-19373-0008,7926.0,M,4434.0,F,770.0,M,5261.0,M
949-134657-0013_3927-6557-0029_1769-143485-0013_6937-262269-0055,949.0,M,3927.0,M,1769.0,M,6937.0,F
5717-94876-0017_3989-182394-0002_8028-233366-0008_4152-5710-0057,5717.0,M,3989.0,M,8028.0,M,4152.0,M
7647-102250-0024_3009-10327-0002_8300-275128-0018_4837-302000-0027,7647.0,M,3009.0,M,8300.0,F,4837.0,F
207-131203-0037_2498-134785-0035_8080-274558-0012_7285-72200-0027,207.0,M,2498.0,F,8080.0,F,7285.0,F
5570-73848-0026_216-122451-0055_5093-48377-0006_1769-143485-0022,5570.0,F,216.0,M,5093.0,F,1769.0,M
5918-46890-0007_8028-233366-0041_1629-139710-0042_408-122806-0046,5918.0,M,8028.0,M,1629.0,F,408.0,F
4257-6397-0065_8050-110238-0058_1390-130495-0010_2823-160953-0032,4257.0,M,8050.0,M,1390.0,F,2823.0,M
4108-2777-0034_2815-160188-0053_242-122627-0052_2149-8912-0024,4108.0,M,2815.0,M,242.0,F,2149.0,M
7926-254948-0021_4013-11734-0017_5266-41151-0054_2853-164188-0006,7926.0,M,4013.0,M,5266.0,F,2853.0,F
1052-139307-0000_7783-107486-0042_8075-279229-0029_3483-115968-0014,1052.0,F,7783.0,F,8075.0,F,3483.0,M
157-121899-0036_3118-5912-0023_716-129582-0009_6782-61316-0051,157.0,M,3118.0,M,716.0,M,6782.0,F
7520-258986-0014_3370-756-0015_1401-174511-0037_501-125127-0031,7520.0,M,3370.0,M,1401.0,F,501.0,M
4590-18004-0011_4098-11547-0048_8008-271812-0036_8329-279775-0084,4590.0,M,4098.0,F,8008.0,M,8329.0,F
783-126739-0045_8152-258974-0049_6574-70756-0002_8113-301693-0006,783.0,F,8152.0,M,6574.0,M,8113.0,F
3094-136458-0048_4586-61776-0012_2674-155968-0101_6119-48032-0067,3094.0,F,4586.0,M,2674.0,M,6119.0,M
5133-30591-0022_2319-138656-0034_7540-101262-0021_115-121720-0018,5133.0,F,2319.0,M,7540.0,M,115.0,F
3645-39840-0025_5588-68188-0028_3638-758-0016_3977-185466-0023,3645.0,F,5588.0,F,3638.0,F,3977.0,M
8118-114476-0018_6509-76574-0033_8163-274549-0059_1031-133220-0052,8118.0,F,6509.0,F,8163.0,F,1031.0,F
7945-112011-0021_359-133630-0008_8619-291374-0040_203-132069-0023,7945.0,F,359.0,M,8619.0,M,203.0,F
4848-29108-0035_1571-138486-0006_1779-142733-0077_274-121392-0005,4848.0,M,1571.0,M,1779.0,F,274.0,F
718-129596-0025_1487-133273-0031_5012-31089-0000_6763-74797-0013,718.0,M,1487.0,M,5012.0,F,6763.0,F
6446-40571-0002_1365-134830-0003_380-129066-0041_7247-94108-0023,6446.0,M,1365.0,M,380.0,F,7247.0,M
4590-18006-0009_362-123049-0025_3630-11612-0019_6139-58868-0044,4590.0,M,362.0,F,3630.0,F,6139.0,F
6054-41610-0052_1313-136054-0000_6696-68773-0002_7416-103126-0015,6054.0,F,1313.0,M,6696.0,F,7416.0,F
2285-149890-0000_8718-295445-0014_329-861-0038_2628-153958-0004,2285.0,M,8718.0,F,329.0,M,2628.0,M
9026-282385-0005_1961-149738-0030_8820-294113-0002_3187-168497-0009,9026.0,F,1961.0,F,8820.0,M,3187.0,M
2751-142362-0034_1413-121799-0021_8194-89388-0009_5740-39910-0012,2751.0,F,1413.0,M,8194.0,F,5740.0,F
8591-284444-0021_408-122806-0024_434-132644-0033_6499-91098-0000,8591.0,F,408.0,F,434.0,F,6499.0,M
3638-758-0026_7832-258250-0036_100-121674-0037_1054-143005-0069,3638.0,F,7832.0,M,100.0,F,1054.0,F
30-4445-0004_2269-88761-0039_4433-16802-0031_5126-27504-0000,30.0,F,2269.0,F,4433.0,M,5126.0,M
593-126929-0038_5809-51163-0013_5007-31609-0014_8195-117382-0125,593.0,M,5809.0,F,5007.0,F,8195.0,M
5115-26947-0030_1212-185485-0016_1851-151817-0028_475-125002-0014,5115.0,F,1212.0,F,1851.0,F,475.0,M
5655-46268-0004_2393-144496-0025_5007-31603-0027_7085-2327-0030,5655.0,F,2393.0,M,5007.0,F,7085.0,M
6099-230928-0016_3118-5912-0009_1629-139710-0066_2598-4662-0019,6099.0,F,3118.0,M,1629.0,F,2598.0,F
8396-120282-0007_1448-135894-0094_806-124221-0003_6317-54487-0039,8396.0,M,1448.0,F,806.0,M,6317.0,F
2960-155151-0042_1498-140040-0009_511-131228-0027_1754-137004-0006,2960.0,M,1498.0,F,511.0,M,1754.0,F
3274-167022-0019_1678-142279-0098_2411-132530-0053_6104-58843-0028,3274.0,M,1678.0,F,2411.0,F,6104.0,F
303-123506-0005_1290-135762-0083_2299-6525-0021_7240-108066-0033,303.0,M,1290.0,F,2299.0,M,7240.0,F
6492-68369-0040_3083-7944-0021_3482-170453-0037_1289-288043-0005,6492.0,M,3083.0,F,3482.0,F,1289.0,F
1556-143307-0059_6877-77361-0012_7957-39967-0046_8772-295710-0051,1556.0,M,6877.0,M,7957.0,M,8772.0,M
1958-144503-0001_6694-70837-0032_9022-282357-0038_472-130755-0016,1958.0,M,6694.0,M,9022.0,F,472.0,F
581-126955-0010_6544-67863-0006_345-1129-0010_1401-14358-0009,581.0,M,6544.0,F,345.0,M,1401.0,F
5239-31629-0006_2775-161226-0005_4054-11077-0002_6294-86679-0039,5239.0,M,2775.0,F,4054.0,M,6294.0,M
7733-106800-0057_7398-98876-0029_2673-162130-0027_4335-15081-0030,7733.0,F,7398.0,F,2673.0,M,4335.0,M
8772-270777-0017_2920-156224-0067_5389-4861-0009_543-137106-0021,8772.0,M,2920.0,F,5389.0,M,543.0,M
5940-54016-0042_242-122627-0044_7515-100431-0029_8722-296473-0100,5940.0,M,242.0,F,7515.0,F,8722.0,F
3070-166423-0039_6993-83607-0039_7495-252341-0026_6788-111574-0019,3070.0,M,6993.0,M,7495.0,F,6788.0,F
2074-147193-0021_7117-86710-0080_3979-10702-0019_7000-83696-0040,2074.0,M,7117.0,F,3979.0,F,7000.0,M
1961-149738-0032_3157-68361-0023_340-124368-0010_8786-276735-0064,1961.0,F,3157.0,F,340.0,M,8786.0,M
16-122827-0051_561-126319-0020_3230-137483-0027_2960-155151-0017,16.0,F,561.0,M,3230.0,M,2960.0,M
6458-61323-0012_210-129396-0010_188-136483-0031_1335-163935-0009,6458.0,M,210.0,M,188.0,F,1335.0,F
8490-284268-0010_1535-141642-0003_3584-178748-0008_122-129752-0004,8490.0,M,1535.0,M,3584.0,F,122.0,M
7395-89880-0032_596-139612-0002_3072-155949-0040_525-126965-0044,7395.0,F,596.0,F,3072.0,M,525.0,F
70-121127-0024_119-129514-0020_4013-11734-0013_4495-18533-0021,70.0,M,119.0,M,4013.0,M,4495.0,M
920-668-0030_899-126232-0028_2494-156017-0014_246-122825-0017,920.0,F,899.0,M,2494.0,M,246.0,F
6788-111574-0022_6918-47541-0007_2696-157636-0020_90-130566-0013,6788.0,F,6918.0,F,2696.0,M,90.0,M
7665-104978-0014_5154-6174-0039_3389-130127-0003_8163-274549-0029,7665.0,M,5154.0,F,3389.0,M,8163.0,F
1943-138033-0106_581-126955-0042_17-363-0018_3851-9210-0125,1943.0,M,581.0,M,17.0,M,3851.0,F
439-122809-0015_7553-101289-0027_1448-135894-0067_1827-143625-0045,439.0,M,7553.0,M,1448.0,F,1827.0,M
6782-61316-0132_159-135897-0025_4733-6398-0013_480-127525-0006,6782.0,F,159.0,M,4733.0,M,480.0,M
2598-4662-0013_492-131899-0030_4945-29091-0033_711-187466-0067,2598.0,F,492.0,M,4945.0,M,711.0,M
7126-59167-0007_2039-141208-0003_7383-95441-0008_6352-88007-0026,7126.0,M,2039.0,M,7383.0,F,6352.0,F
2427-154673-0012_7982-110054-0000_7569-102232-0012_1160-139717-0008,2427.0,M,7982.0,F,7569.0,M,1160.0,M
6981-70843-0019_1536-138488-0026_157-126796-0007_7933-112597-0016,6981.0,M,1536.0,M,157.0,M,7933.0,F
5139-61422-0008_1222-141174-0007_1607-134636-0039_7460-92002-0074,5139.0,F,1222.0,M,1607.0,M,7460.0,M
8824-279153-0112_1923-161972-0016_3513-163607-0001_698-122876-0023,8824.0,M,1923.0,F,3513.0,F,698.0,F
3483-119637-0034_3180-138043-0003_98-121658-0047_5333-37092-0021,3483.0,M,3180.0,M,98.0,F,5333.0,M
4427-41933-0038_373-130977-0028_4331-88349-0007_359-133630-0040,4427.0,F,373.0,F,4331.0,F,359.0,M
5333-5097-0018_1382-130548-0008_7739-8592-0025_5810-8674-0022,5333.0,M,1382.0,F,7739.0,F,5810.0,M
5723-43296-0014_9022-282357-0043_2045-158081-0044_3274-167022-0038,5723.0,F,9022.0,F,2045.0,M,3274.0,M
4013-11734-0035_28-12332-0082_2149-8912-0000_5604-26956-0010,4013.0,M,28.0,F,2149.0,M,5604.0,F
5400-34478-0044_5606-54666-0009_6006-57831-0024_6119-48032-0032,5400.0,F,5606.0,F,6006.0,F,6119.0,M
6686-216563-0030_22-121140-0030_5984-56837-0009_764-132272-0022,6686.0,M,22.0,F,5984.0,F,764.0,M
4590-18004-0008_38-121024-0010_7732-107517-0014_7229-80656-0010,4590.0,M,38.0,M,7732.0,M,7229.0,F
2673-162129-0008_8163-274549-0075_1800-142858-0043_6620-283138-0027,2673.0,M,8163.0,F,1800.0,F,6620.0,F
984-137141-0047_3171-68344-0046_7991-102381-0065_3046-148993-0000,984.0,M,3171.0,M,7991.0,M,3046.0,F
5333-37092-0015_7994-258960-0062_3083-7944-0035_4098-11546-0036,5333.0,M,7994.0,F,3083.0,F,4098.0,F
4744-4158-0043_5985-300208-0008_3070-166423-0020_5239-31629-0045,4744.0,F,5985.0,M,3070.0,M,5239.0,M
4519-80189-0019_8459-285137-0015_6694-70837-0075_2319-138631-0017,4519.0,F,8459.0,M,6694.0,M,2319.0,M
6993-83606-0029_7717-104491-0058_5242-35921-0008_1547-130184-0012,6993.0,M,7717.0,F,5242.0,M,1547.0,F
274-121382-0019_8875-293959-0012_3914-10089-0038_3001-160952-0021,274.0,F,8875.0,M,3914.0,M,3001.0,F
5985-300225-0036_7777-106366-0019_4434-73958-0013_3046-148993-0021,5985.0,M,7777.0,M,4434.0,F,3046.0,F
8592-285135-0026_612-121760-0043_1448-135894-0031_434-132650-0015,8592.0,M,612.0,F,1448.0,F,434.0,F
4731-95870-0012_3792-176660-0063_4433-16802-0041_4438-48513-0023,4731.0,F,3792.0,M,4433.0,M,4438.0,M
8401-280380-0090_6167-73972-0043_612-121760-0024_8057-284428-0004,8401.0,M,6167.0,F,612.0,F,8057.0,F
1552-140651-0040_9026-282386-0022_1028-133393-0017_688-1070-0006,1552.0,M,9026.0,F,1028.0,M,688.0,F
3185-163505-0055_7339-86765-0016_4278-187018-0002_1460-138290-0070,3185.0,M,7339.0,M,4278.0,M,1460.0,F
4278-187018-0003_6575-67592-0005_1383-130532-0030_8848-293963-0011,4278.0,M,6575.0,M,1383.0,M,8848.0,M
8677-296078-0024_3546-175390-0008_2167-149881-0030_6865-95963-0020,8677.0,F,3546.0,F,2167.0,M,6865.0,F
3866-173230-0009_7437-99249-0008_815-130105-0018_3493-17615-0028,3866.0,M,7437.0,M,815.0,M,3493.0,F
1789-137618-0017_7957-39967-0056_7688-105390-0044_5660-101854-0001,1789.0,M,7957.0,M,7688.0,M,5660.0,F
5054-1187-0019_1025-75365-0003_6686-216563-0015_98-199-0020,5054.0,F,1025.0,M,6686.0,M,98.0,F
8138-293529-0034_1079-128636-0007_6538-81858-0003_3094-136458-0083,8138.0,M,1079.0,F,6538.0,M,3094.0,F
7117-86732-0043_3361-1150-0016_6553-82558-0001_4973-24515-0017,7117.0,F,3361.0,F,6553.0,M,4973.0,M
296-142727-0003_718-129596-0002_1100-124547-0049_1165-135216-0006,296.0,M,718.0,M,1100.0,F,1165.0,M
2127-138047-0025_3347-134425-0022_1740-141148-0001_7874-110243-0084,2127.0,M,3347.0,F,1740.0,F,7874.0,M
207-122801-0000_3370-163384-0057_288-121741-0003_724-123283-0029,207.0,M,3370.0,M,288.0,F,724.0,M
7258-91905-0029_1547-130184-0035_5519-39481-0030_2167-149881-0042,7258.0,M,1547.0,F,5519.0,M,2167.0,M
4243-14929-0007_2238-121413-0016_3738-176683-0002_5868-55088-0007,4243.0,M,2238.0,M,3738.0,F,5868.0,M
2674-155968-0007_373-130975-0034_7297-275885-0000_6538-81859-0002,2674.0,M,373.0,F,7297.0,F,6538.0,M
4438-52195-0018_5727-47032-0007_8300-275128-0027_1678-142279-0089,4438.0,M,5727.0,M,8300.0,F,1678.0,F
5723-43296-0013_2074-159371-0038_1336-138113-0018_2532-154838-0005,5723.0,F,2074.0,M,1336.0,M,2532.0,F
3215-5757-0005_7518-86741-0062_6696-73295-0010_7229-80656-0001,3215.0,F,7518.0,M,6696.0,F,7229.0,F
8498-287357-0004_6373-65772-0044_192-128345-0016_7926-254949-0037,8498.0,M,6373.0,F,192.0,F,7926.0,M
829-123192-0036_1777-142745-0018_559-126296-0053_98-121658-0043,829.0,F,1777.0,M,559.0,M,98.0,F
4800-38660-0021_6643-67857-0031_7188-107627-0034_6494-60800-0010,4800.0,F,6643.0,F,7188.0,M,6494.0,M
4148-183988-0041_5206-19376-0047_4586-19665-0027_1463-134465-0005,4148.0,M,5206.0,M,4586.0,M,1463.0,F
7169-89735-0014_559-289453-0000_1944-159227-0011_497-129325-0079,7169.0,M,559.0,M,1944.0,F,497.0,M
6426-64292-0017_4434-73957-0004_7051-259009-0025_1603-139324-0024,6426.0,F,4434.0,F,7051.0,M,1603.0,M
7383-95441-0082_6643-67851-0026_9023-296467-0025_3230-137483-0078,7383.0,F,6643.0,F,9023.0,F,3230.0,M
192-128345-0046_1182-133396-0029_5012-31097-0041_1547-130184-0009,192.0,F,1182.0,M,5012.0,F,1547.0,F
636-128331-0024_5333-5083-0020_3790-39761-0031_6341-64956-0072,636.0,F,5333.0,M,3790.0,F,6341.0,F
836-130900-0020_2674-155968-0100_8008-271811-0031_5876-8675-0072,836.0,M,2674.0,M,8008.0,M,5876.0,F
667-105002-0030_6538-81859-0029_2167-149880-0052_770-43321-0016,667.0,F,6538.0,M,2167.0,M,770.0,M
6763-74798-0023_459-127521-0024_2085-147971-0002_2654-158744-0076,6763.0,F,459.0,M,2085.0,F,2654.0,M
2582-155972-0034_3790-140725-0070_1607-134636-0025_4243-187023-0026,2582.0,F,3790.0,F,1607.0,M,4243.0,M
209-4733-0021_70-121130-0025_258-130878-0045_1382-130549-0013,209.0,F,70.0,M,258.0,M,1382.0,F
7766-275147-0011_2562-133442-0055_119-129513-0011_5337-37090-0063,7766.0,F,2562.0,M,119.0,M,5337.0,F
1417-1539-0026_7933-113273-0016_1629-139710-0033_6727-10344-0012,1417.0,F,7933.0,F,1629.0,F,6727.0,M
497-125118-0003_38-121024-0007_3790-140725-0010_3615-14674-0006,497.0,M,38.0,M,3790.0,F,3615.0,F
5093-26496-0018_500-125123-0075_4116-13265-0018_1801-138032-0046,5093.0,F,500.0,M,4116.0,F,1801.0,M
6167-73972-0014_70-121127-0051_8545-287671-0024_1943-138033-0076,6167.0,F,70.0,M,8545.0,F,1943.0,M
6406-88089-0038_4064-12118-0032_7910-80534-0007_30-4447-0035,6406.0,F,4064.0,F,7910.0,F,30.0,F
1195-37134-0008_2397-162253-0034_7967-117095-0045_340-124368-0075,1195.0,F,2397.0,M,7967.0,F,340.0,M
3330-172156-0029_7335-290365-0032_1705-142318-0086_434-132650-0035,3330.0,F,7335.0,F,1705.0,F,434.0,F
7241-90850-0004_1025-75365-0004_6555-398-0032_318-124224-0028,7241.0,M,1025.0,M,6555.0,M,318.0,F
242-126842-0005_451-126829-0014_549-126410-0059_7484-39971-0002,242.0,F,451.0,F,549.0,F,7484.0,M
511-131226-0037_476-134312-0050_8228-232690-0013_398-130093-0071,511.0,M,476.0,M,8228.0,F,398.0,M
561-126313-0030_1290-135762-0076_1649-68762-0013_7416-103126-0048,561.0,M,1290.0,F,1649.0,F,7416.0,F
2401-144485-0022_968-122545-0049_1001-134707-0064_2790-142824-0067,2401.0,F,968.0,F,1001.0,M,2790.0,F
7398-98876-0030_3914-10088-0044_3521-7591-0000_7867-110742-0001,7398.0,F,3914.0,M,3521.0,M,7867.0,M
8705-290363-0066_1634-141571-0013_1806-2536-0019_1849-144965-0006,8705.0,M,1634.0,M,1806.0,M,1849.0,M
1705-142318-0030_1473-135657-0025_1313-135022-0034_3072-155948-0035,1705.0,F,1473.0,M,1313.0,M,3072.0,M
3294-167609-0035_1025-75365-0020_731-365-0051_3307-145138-0027,3294.0,F,1025.0,M,731.0,F,3307.0,M
2751-142362-0030_1100-124547-0016_3228-4691-0017_5246-5084-0032,2751.0,F,1100.0,F,3228.0,F,5246.0,M
7957-39967-0034_1536-138488-0048_8050-110238-0092_6956-76046-0060,7957.0,M,1536.0,M,8050.0,M,6956.0,M
2334-150915-0024_409-124990-0103_6509-76574-0013_4856-12103-0040,2334.0,M,409.0,M,6509.0,F,4856.0,M
2573-186232-0014_606-121661-0033_7647-102250-0093_337-123025-0047,2573.0,F,606.0,M,7647.0,M,337.0,F
1271-128145-0023_2654-158744-0026_2272-150674-0010_4054-11077-0029,1271.0,M,2654.0,M,2272.0,M,4054.0,M
434-132650-0010_2204-131732-0056_8066-290901-0040_1849-144965-0056,434.0,F,2204.0,F,8066.0,M,1849.0,M
8028-233382-0009_8573-286306-0018_8195-117382-0028_7085-2327-0032,8028.0,M,8573.0,F,8195.0,M,7085.0,M
3869-700-0042_1387-130989-0010_7335-290365-0081_1054-143005-0064,3869.0,M,1387.0,M,7335.0,F,1054.0,F
6082-56175-0016_8401-280380-0042_949-138545-0012_7120-118112-0027,6082.0,F,8401.0,M,949.0,M,7120.0,F
7128-84122-0037_8506-287659-0000_4243-14929-0025_2775-161226-0023,7128.0,M,8506.0,F,4243.0,M,2775.0,F
6981-70843-0075_14-208-0040_5266-34501-0011_2061-147110-0020,6981.0,M,14.0,F,5266.0,F,2061.0,F
8718-295446-0016_2053-138901-0031_1944-159227-0014_4595-45218-0005,8718.0,F,2053.0,F,1944.0,F,4595.0,M
54-121079-0050_806-124221-0045_1060-134451-0025_2401-144485-0060,54.0,F,806.0,M,1060.0,F,2401.0,F
8028-233366-0000_7383-95441-0027_5519-39478-0022_3551-7884-0030,8028.0,M,7383.0,F,5519.0,M,3551.0,F
1241-137614-0011_7766-109658-0059_3357-28375-0024_6694-70837-0071,1241.0,F,7766.0,F,3357.0,F,6694.0,M
1777-142745-0050_8643-298549-0093_98-199-0051_2299-6525-0083,1777.0,M,8643.0,M,98.0,F,2299.0,M
3180-138043-0074_3001-160952-0034_3781-156977-0025_409-124990-0114,3180.0,M,3001.0,F,3781.0,F,409.0,M
2113-132484-0017_8142-3966-0013_464-126832-0014_4434-73958-0020,2113.0,M,8142.0,M,464.0,M,4434.0,F
16-122828-0023_4116-13265-0008_3046-137739-0066_1448-135894-0082,16.0,F,4116.0,F,3046.0,F,1448.0,F
3733-140718-0092_1112-128138-0019_1472-139797-0021_3521-175962-0030,3733.0,F,1112.0,M,1472.0,F,3521.0,M
1748-1560-0000_3330-172156-0026_2319-138656-0028_2882-147159-0099,1748.0,M,3330.0,F,2319.0,M,2882.0,F
8635-295756-0042_7981-112061-0006_64-76973-0037_2758-86588-0013,8635.0,M,7981.0,M,64.0,F,2758.0,F
380-129064-0018_8459-285137-0027_3972-170212-0018_207-122801-0022,380.0,F,8459.0,M,3972.0,F,207.0,M
8183-118128-0028_594-127731-0010_90-121085-0008_1740-141148-0044,8183.0,F,594.0,M,90.0,M,1740.0,F
8506-293168-0008_7342-73961-0025_8605-291172-0030_764-132272-0045,8506.0,F,7342.0,F,8605.0,F,764.0,M
718-129597-0008_1678-142279-0086_8222-274379-0013_699-132864-0005,718.0,M,1678.0,F,8222.0,M,699.0,F
3835-178029-0011_1571-138486-0008_1639-133290-0054_5242-35921-0040,3835.0,M,1571.0,M,1639.0,M,5242.0,M
2093-143264-0023_1066-103481-0013_1826-139361-0015_3792-176660-0030,2093.0,M,1066.0,F,1826.0,M,3792.0,M
3889-130125-0017_6904-262305-0008_8699-291107-0035_6378-61780-0027,3889.0,F,6904.0,F,8699.0,F,6378.0,F
4236-8927-0022_3922-723-0029_1825-135580-0107_4595-45204-0035,4236.0,M,3922.0,F,1825.0,F,4595.0,M
4734-220951-0016_5115-26947-0015_231-127936-0009_7752-110522-0021,4734.0,M,5115.0,F,231.0,M,7752.0,F
829-123190-0002_3922-715-0027_6509-76574-0047_6918-61317-0004,829.0,F,3922.0,F,6509.0,F,6918.0,F
979-128677-0002_7982-245691-0062_5727-47032-0026_5389-4861-0029,979.0,F,7982.0,F,5727.0,M,5389.0,M
7730-304534-0014_5975-54006-0081_2971-4275-0101_5767-48579-0052,7730.0,F,5975.0,M,2971.0,M,5767.0,M
7926-254949-0058_1093-132891-0020_6167-73972-0024_8573-286306-0048,7926.0,M,1093.0,F,6167.0,F,8573.0,F
1874-165702-0018_5190-87791-0046_6458-232057-0033_1012-133424-0058,1874.0,M,5190.0,M,6458.0,M,1012.0,F
2368-157054-0028_6371-63713-0095_3008-164327-0004_246-122825-0062,2368.0,M,6371.0,F,3008.0,F,246.0,F
8575-290351-0023_2404-141242-0012_98-199-0047_8459-285173-0025,8575.0,M,2404.0,M,98.0,F,8459.0,M
6235-36641-0061_1849-144965-0010_28-12332-0060_1800-142858-0072,6235.0,F,1849.0,M,28.0,F,1800.0,F
2494-156015-0002_6446-57416-0019_3171-7574-0005_4260-176854-0051,2494.0,M,6446.0,M,3171.0,M,4260.0,F
7245-104890-0054_2162-185436-0033_7995-276907-0026_2240-148521-0027,7245.0,F,2162.0,M,7995.0,F,2240.0,M
1165-135220-0019_240-160593-0017_5242-35921-0034_2517-135229-0018,1165.0,M,240.0,M,5242.0,M,2517.0,M
497-125118-0031_3490-177627-0035_1027-125147-0004_2401-144485-0003,497.0,M,3490.0,M,1027.0,M,2401.0,F
5389-4861-0003_4519-6171-0025_2751-142363-0011_8498-287359-0024,5389.0,M,4519.0,F,2751.0,F,8498.0,M
8545-287671-0004_2397-162239-0018_2149-7239-0003_4010-10801-0000,8545.0,F,2397.0,M,2149.0,M,4010.0,M
2589-22581-0021_666-11244-0006_5975-54006-0069_3864-185126-0004,2589.0,M,666.0,F,5975.0,M,3864.0,M
7460-92002-0003_5389-4861-0057_8758-291170-0002_4044-9010-0071,7460.0,M,5389.0,M,8758.0,M,4044.0,F
5448-19208-0027_5940-54613-0013_7398-98876-0017_5002-72876-0023,5448.0,M,5940.0,M,7398.0,F,5002.0,M
492-131882-0029_5126-36956-0021_1849-144965-0070_16-122827-0006,492.0,M,5126.0,M,1849.0,M,16.0,F
398-130093-0031_176-123270-0027_6120-56179-0003_1165-135220-0010,398.0,M,176.0,M,6120.0,F,1165.0,M
9026-282386-0027_4800-73728-0024_5717-100145-0019_5809-58763-0018,9026.0,F,4800.0,F,5717.0,M,5809.0,F
8758-296465-0011_166-122789-0007_3185-163505-0051_580-126945-0075,8758.0,M,166.0,F,3185.0,M,580.0,M
8008-271817-0010_5583-38026-0010_5489-10988-0042_7995-276907-0023,8008.0,M,5583.0,F,5489.0,F,7995.0,F
7816-108620-0020_4278-13270-0022_1446-122614-0008_3654-171139-0001,7816.0,F,4278.0,M,1446.0,M,3654.0,M
8820-294120-0014_7730-304541-0023_2240-148521-0038_5304-109507-0029,8820.0,M,7730.0,F,2240.0,M,5304.0,M
1509-145699-0001_4238-12538-0021_8011-280922-0027_6233-36633-0015,1509.0,F,4238.0,F,8011.0,M,6233.0,F
70-121130-0019_6359-64713-0057_7478-98644-0011_451-126829-0059,70.0,M,6359.0,F,7478.0,M,451.0,F
3389-130127-0036_8190-284433-0044_1487-133273-0069_3728-105386-0043,3389.0,M,8190.0,F,1487.0,M,3728.0,F
2960-155151-0037_4290-7622-0011_6499-87508-0052_240-160593-0019,2960.0,M,4290.0,M,6499.0,M,240.0,M
7140-72210-0025_6788-96241-0022_816-2301-0001_3180-138043-0043,7140.0,F,6788.0,F,816.0,M,3180.0,M
5337-37090-0029_1316-132800-0043_81-121543-0101_30-4447-0005,5337.0,F,1316.0,M,81.0,M,30.0,F
1779-142733-0043_2039-141209-0033_8771-294523-0023_6643-67857-0036,1779.0,F,2039.0,M,8771.0,F,6643.0,F
5062-294700-0021_688-1070-0025_1079-128632-0015_7833-102238-0000,5062.0,F,688.0,F,1079.0,F,7833.0,M
6286-69422-0001_93-124557-0002_4226-185488-0028_1028-133393-0056,6286.0,F,93.0,F,4226.0,M,1028.0,M
8113-301693-0035_6157-40556-0052_598-127704-0036_708-129393-0003,8113.0,F,6157.0,M,598.0,F,708.0,M
2531-156718-0021_5606-54666-0020_439-122810-0057_55-121069-0031,2531.0,M,5606.0,F,439.0,M,55.0,M
2582-155972-0075_666-11243-0016_6494-60774-0011_1316-132782-0005,2582.0,F,666.0,F,6494.0,M,1316.0,M
8820-294114-0028_2364-131735-0003_4860-13185-0094_7498-99157-0014,8820.0,M,2364.0,F,4860.0,M,7498.0,F
583-139009-0096_119-121722-0006_7833-102238-0044_7569-102240-0041,583.0,M,119.0,M,7833.0,M,7569.0,M
8575-290350-0035_23-124439-0063_2638-10172-0028_4243-14929-0000,8575.0,M,23.0,F,2638.0,F,4243.0,M
8575-290351-0016_6060-106611-0022_175-123036-0026_1336-138113-0014,8575.0,M,6060.0,M,175.0,F,1336.0,M
6378-61780-0038_3307-145138-0073_6339-65554-0046_8772-295710-0009,6378.0,F,3307.0,M,6339.0,F,8772.0,M
3380-6175-0042_3083-7944-0010_6877-77361-0020_7247-77778-0035,3380.0,F,3083.0,F,6877.0,M,7247.0,M
5062-294700-0008_8722-296473-0079_7704-106969-0043_6139-58869-0018,5062.0,F,8722.0,F,7704.0,M,6139.0,F
1748-1562-0020_606-121661-0013_1859-145701-0013_2204-131732-0021,1748.0,M,606.0,M,1859.0,F,2204.0,F
2238-121415-0016_4071-39913-0042_3645-39840-0028_8591-284445-0007,2238.0,M,4071.0,F,3645.0,F,8591.0,F
8142-276732-0021_2573-178449-0006_1769-143485-0012_5139-30105-0009,8142.0,M,2573.0,F,1769.0,M,5139.0,F
8490-284269-0034_7258-91902-0040_7569-102232-0013_7416-103126-0039,8490.0,M,7258.0,M,7569.0,M,7416.0,F
5604-26987-0030_6206-14960-0009_3551-7887-0029_8190-284435-0010,5604.0,F,6206.0,F,3551.0,F,8190.0,F
1446-122614-0027_6308-68359-0016_93-126209-0001_1413-121799-0125,1446.0,M,6308.0,F,93.0,F,1413.0,M
7383-95441-0030_8075-279239-0034_2999-156968-0035_7117-86710-0063,7383.0,F,8075.0,F,2999.0,M,7117.0,F
7294-86026-0015_1046-133225-0020_6119-48032-0017_2230-148550-0013,7294.0,F,1046.0,M,6119.0,M,2230.0,F
1387-130989-0005_3521-175962-0001_409-124990-0093_6317-54487-0053,1387.0,M,3521.0,M,409.0,M,6317.0,F
