mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
2512-157242-0033_207-122801-0037_7285-72200-0041,2512.0,F,207.0,M,7285.0,F
3654-171138-0041_7276-284424-0015_5975-54006-0070,3654.0,M,7276.0,F,5975.0,M
3119-163519-0011_1958-144503-0009_8820-294114-0023,3119.0,F,1958.0,M,8820.0,M
7518-86741-0074_1425-139290-0037_4629-19366-0069,7518.0,M,1425.0,F,4629.0,M
7335-290365-0058_948-132705-0022_3114-170976-0029,7335.0,F,948.0,F,3114.0,M
5883-59268-0096_6494-60774-0022_583-139009-0120,5883.0,M,6494.0,M,583.0,M
6426-64290-0022_5802-76044-0023_3230-137483-0065,6426.0,F,5802.0,M,3230.0,M
5968-61356-0018_6927-87732-0011_4289-12723-0016,5968.0,F,6927.0,F,4289.0,F
2533-149939-0007_4363-14936-0067_3513-7741-0001,2533.0,M,4363.0,F,3513.0,F
8758-291170-0027_6690-73073-0016_3361-1133-0040,8758.0,M,6690.0,M,3361.0,F
2673-162129-0008_512-124549-0028_5489-65803-0019,2673.0,M,512.0,M,5489.0,F
5767-48579-0042_6701-71401-0010_2127-138047-0076,5767.0,M,6701.0,M,2127.0,M
472-129983-0034_8684-293663-0022_7241-90852-0039,472.0,F,8684.0,F,7241.0,M
3001-160952-0012_2404-141242-0042_1448-135894-0100,3001.0,F,2404.0,M,1448.0,F
7868-246932-0017_2853-164188-0036_188-136483-0006,7868.0,F,2853.0,F,188.0,F
1061-142358-0023_6505-231836-0028_1849-138063-0002,1061.0,F,6505.0,F,1849.0,M
1536-138488-0045_1060-134451-0079_6054-41614-0011,1536.0,M,1060.0,F,6054.0,F
5154-6174-0018_2751-142362-0039_5660-101884-0012,5154.0,F,2751.0,F,5660.0,F
6119-48032-0044_1259-27120-0023_7867-110742-0033,6119.0,M,1259.0,F,7867.0,M
3546-9342-0018_5968-61356-0039_3221-138045-0029,3546.0,F,5968.0,F,3221.0,M
716-129582-0009_5655-46267-0030_7833-102238-0036,716.0,M,5655.0,F,7833.0,M
7085-2327-0008_6082-56174-0004_4595-45218-0000,7085.0,M,6082.0,F,4595.0,M
3977-87547-0035_8222-274380-0034_8388-278289-0017,3977.0,M,8222.0,M,8388.0,F
5538-70919-0024_781-126737-0015_6927-86043-0044,5538.0,F,781.0,M,6927.0,F
5570-73848-0044_5746-48361-0018_8494-244431-0018,5570.0,F,5746.0,M,8494.0,M
115-121720-0009_1958-144503-0002_7995-276907-0012,115.0,F,1958.0,M,7995.0,F
8848-293963-0008_345-1120-0008_6339-65554-0076,8848.0,M,345.0,M,6339.0,F
4945-29092-0008_8410-278217-0046_5246-5084-0044,4945.0,M,8410.0,F,5246.0,M
7540-101799-0045_2816-4136-0011_667-107247-0035,7540.0,M,2816.0,M,667.0,F
3180-138043-0004_3994-156757-0015_6233-36633-0019,3180.0,M,3994.0,F,6233.0,F
6080-233342-0017_6956-81870-0030_3790-140725-0034,6080.0,M,6956.0,M,3790.0,F
543-137106-0037_2751-142363-0022_3083-7943-0013,543.0,M,2751.0,F,3083.0,F
6157-40556-0085_6167-73973-0028_7994-258960-0011,6157.0,M,6167.0,F,7994.0,F
3032-19361-0043_353-128309-0044_6937-112761-0023,3032.0,M,353.0,M,6937.0,F
2240-148522-0033_2769-169619-0022_475-125001-0017,2240.0,M,2769.0,M,475.0,M
56-1731-0010_6690-73075-0006_434-132650-0007,56.0,F,6690.0,M,434.0,F
1422-149735-0032_8008-271817-0038_7926-254949-0010,1422.0,F,8008.0,M,7926.0,M
3224-168204-0024_3361-1150-0031_510-130103-0007,3224.0,F,3361.0,F,510.0,M
7314-93276-0000_7245-104886-0003_7789-258266-0037,7314.0,M,7245.0,F,7789.0,F
5157-47238-0002_1212-75242-0023_986-129388-0067,5157.0,M,1212.0,F,986.0,M
1649-68762-0036_1487-133273-0105_7140-72205-0021,1649.0,F,1487.0,M,7140.0,F
3546-9342-0031_3340-170982-0037_1050-134119-0036,3546.0,F,3340.0,M,1050.0,F
3368-170952-0033_1777-142750-0032_6099-67860-0006,3368.0,M,1777.0,M,6099.0,F
4806-26895-0022_3866-173230-0015_1165-135216-0010,4806.0,M,3866.0,M,1165.0,M
6060-106611-0045_5319-84357-0025_637-127579-0014,6060.0,M,5319.0,M,637.0,M
3157-168062-0020_7981-112056-0024_3357-28375-0032,3157.0,F,7981.0,M,3357.0,F
2093-143264-0015_5519-39478-0001_2364-131735-0113,2093.0,M,5519.0,M,2364.0,F
2790-142824-0101_6294-86679-0044_7297-275885-0036,2790.0,F,6294.0,M,7297.0,F
2045-158081-0046_7717-105405-0024_7247-94108-0024,2045.0,M,7717.0,F,7247.0,M
8194-89388-0041_5918-46890-0095_589-139200-0022,8194.0,F,5918.0,M,589.0,F
1552-140651-0053_667-107247-0006_1322-137588-0032,1552.0,M,667.0,F,1322.0,M
4967-26553-0016_7837-109174-0017_1390-130493-0005,4967.0,F,7837.0,M,1390.0,F
580-126945-0081_8713-300047-0023_2397-162253-0005,580.0,M,8713.0,M,2397.0,M
8887-281472-0012_2299-6525-0046_9023-296467-0021,8887.0,M,2299.0,M,9023.0,F
8592-285135-0076_28-12332-0074_5261-19371-0011,8592.0,M,28.0,F,5261.0,M
6426-64292-0008_7967-104986-0042_8404-282926-0051,6426.0,F,7967.0,F,8404.0,F
4356-6506-0060_5968-55202-0011_335-125941-0005,4356.0,F,5968.0,F,335.0,M
8758-296465-0028_3537-5704-0021_1100-124547-0039,8758.0,M,3537.0,F,1100.0,F
6763-74797-0007_8228-232690-0000_7342-254918-0068,6763.0,F,8228.0,F,7342.0,F
6519-69412-0000_4592-22179-0049_1845-145083-0000,6519.0,F,4592.0,F,1845.0,F
2790-142824-0121_8057-271826-0002_1382-130492-0005,2790.0,F,8057.0,F,1382.0,F
464-126794-0005_6544-71420-0032_217-122443-0027,464.0,M,6544.0,F,217.0,F
2758-86040-0000_8097-108005-0019_8050-110238-0035,2758.0,F,8097.0,F,8050.0,M
2149-7235-0007_1859-145700-0010_1222-133834-0029,2149.0,M,1859.0,F,1222.0,M
4434-73958-0031_2570-157243-0063_2074-159371-0041,4434.0,F,2570.0,F,2074.0,M
8138-293531-0013_7145-87280-0036_2638-10172-0100,8138.0,M,7145.0,F,2638.0,F
5727-47032-0034_6904-262291-0028_7134-67200-0029,5727.0,M,6904.0,F,7134.0,M
1571-141320-0041_2368-157066-0012_7553-101289-0064,1571.0,M,2368.0,M,7553.0,M
2074-149033-0039_1100-124547-0054_204-162375-0005,2074.0,M,1100.0,F,204.0,M
6518-66465-0001_2294-169656-0006_2532-163402-0029,6518.0,F,2294.0,M,2532.0,F
4899-32637-0005_4590-18005-0015_4856-20410-0012,4899.0,F,4590.0,M,4856.0,M
4839-15307-0010_7120-118112-0050_6458-232057-0109,4839.0,F,7120.0,F,6458.0,M
7957-39967-0043_258-130878-0075_1752-16632-0096,7957.0,M,258.0,M,1752.0,F
81-121543-0064_3092-39501-0006_2920-156224-0056,81.0,M,3092.0,F,2920.0,F
8575-290351-0019_5239-32139-0031_6378-61781-0001,8575.0,M,5239.0,M,6378.0,F
2582-155972-0008_8619-291379-0025_2201-160438-0011,2582.0,F,8619.0,M,2201.0,M
899-126232-0055_4926-23281-0047_4719-25766-0035,899.0,M,4926.0,F,4719.0,M
6620-283138-0049_7335-290365-0067_7395-89880-0021,6620.0,F,7335.0,F,7395.0,F
6686-216563-0013_7318-96151-0019_4010-10798-0017,6686.0,M,7318.0,F,4010.0,M
8404-282926-0018_1740-141148-0020_8195-117382-0099,8404.0,F,1740.0,F,8195.0,M
126-125084-0043_6694-70837-0112_3584-74477-0030,126.0,F,6694.0,M,3584.0,F
8410-278217-0002_122-121729-0015_534-123059-0040,8410.0,F,122.0,M,534.0,F
1811-129443-0091_1365-134825-0001_6637-69607-0006,1811.0,M,1365.0,M,6637.0,F
7868-110705-0023_2238-121413-0013_2774-131722-0039,7868.0,F,2238.0,M,2774.0,M
5519-39481-0022_548-126959-0066_2823-160953-0010,5519.0,M,548.0,M,2823.0,M
6937-112761-0007_1961-149738-0016_5684-46240-0048,6937.0,F,1961.0,F,5684.0,F
101-126859-0025_7910-105673-0041_4438-48513-0035,101.0,M,7910.0,F,4438.0,M
711-187466-0015_501-125127-0065_5740-97610-0001,711.0,M,501.0,M,5740.0,F
6555-398-0033_5092-28462-0009_711-187464-0012,6555.0,M,5092.0,M,711.0,M
2074-159371-0024_497-125118-0023_6788-92420-0025,2074.0,M,497.0,M,6788.0,F
2074-159371-0040_398-123602-0019_2061-147110-0000,2074.0,M,398.0,M,2061.0,F
6288-63101-0009_1800-142858-0092_398-130093-0076,6288.0,F,1800.0,F,398.0,M
7495-102612-0016_7558-89894-0029_6115-58776-0016,7495.0,F,7558.0,M,6115.0,M
8028-233382-0025_8725-294551-0013_464-126794-0018,8028.0,M,8725.0,M,464.0,M
225-131259-0005_6426-64290-0043_6371-63713-0065,225.0,F,6426.0,F,6371.0,F
2294-161707-0035_5337-37090-0098_2769-176256-0002,2294.0,M,5337.0,F,2769.0,M
4848-28247-0016_868-131295-0027_2012-139355-0012,4848.0,M,868.0,M,2012.0,M
6006-60480-0006_3615-14677-0035_6189-64708-0034,6006.0,F,3615.0,F,6189.0,F
8300-275127-0026_2598-4662-0031_451-126829-0050,8300.0,F,2598.0,F,451.0,F
3215-5764-0001_2758-161217-0000_480-123176-0026,3215.0,F,2758.0,F,480.0,M
8050-110238-0091_3032-19361-0075_534-123059-0015,8050.0,M,3032.0,M,534.0,F
3379-132601-0000_5712-48842-0033_1241-121106-0028,3379.0,F,5712.0,F,1241.0,F
8635-295759-0030_114-129324-0026_1552-141135-0030,8635.0,M,114.0,F,1552.0,M
7286-92930-0006_3493-17615-0038_2652-157644-0060,7286.0,F,3493.0,F,2652.0,F
4098-11547-0014_7967-104986-0018_1456-136846-0012,4098.0,F,7967.0,F,1456.0,M
6054-41610-0027_783-126739-0011_4434-73957-0026,6054.0,F,783.0,F,4434.0,F
1337-10673-0033_6788-111574-0015_1313-136054-0003,1337.0,M,6788.0,F,1313.0,M
2812-160187-0056_8758-291170-0006_7384-84010-0068,2812.0,M,8758.0,M,7384.0,F
7128-84122-0039_5002-72876-0035_534-127538-0004,7128.0,M,5002.0,M,534.0,F
3738-176680-0013_3357-28380-0010_472-129979-0002,3738.0,F,3357.0,F,472.0,F
2334-150916-0017_7752-110522-0033_7460-104483-0016,2334.0,M,7752.0,F,7460.0,M
6895-92805-0010_3092-39501-0080_5190-87766-0018,6895.0,F,3092.0,F,5190.0,M
5731-50776-0016_2149-8912-0006_2388-153733-0017,5731.0,F,2149.0,M,2388.0,M
4010-10822-0035_7832-258250-0042_3330-172156-0042,4010.0,M,7832.0,M,3330.0,F
4848-29108-0013_81-121543-0109_2093-143271-0014,4848.0,M,81.0,M,2093.0,M
3389-13247-0004_6574-70753-0036_2010-121416-0004,3389.0,M,6574.0,M,2010.0,F
1845-147962-0010_5115-26951-0023_38-121024-0096,1845.0,F,5115.0,F,38.0,M
1265-135635-0050_5604-26982-0029_3187-168497-0002,1265.0,M,5604.0,F,3187.0,M
8266-258263-0027_2532-154838-0033_1226-141279-0030,8266.0,M,2532.0,F,1226.0,M
783-126739-0027_925-8157-0018_4108-2777-0001,783.0,F,925.0,F,4108.0,M
1296-138074-0027_115-122944-0026_2285-124595-0007,1296.0,F,115.0,F,2285.0,M
6494-60800-0012_5133-30591-0008_4152-12926-0014,6494.0,M,5133.0,F,4152.0,M
8193-116804-0032_3224-167024-0006_2882-147159-0069,8193.0,F,3224.0,F,2882.0,F
6865-95963-0000_2156-17942-0026_6620-283138-0047,6865.0,F,2156.0,M,6620.0,F
3258-169291-0003_1296-138074-0003_3448-5416-0044,3258.0,F,1296.0,F,3448.0,M
5968-55202-0015_8119-115686-0031_3380-6175-0006,5968.0,F,8119.0,M,3380.0,F
8772-270777-0015_6965-277899-0032_7962-110061-0040,8772.0,M,6965.0,M,7962.0,F
6550-53320-0034_5570-73847-0015_3105-163726-0028,6550.0,M,5570.0,F,3105.0,M
6082-56174-0054_2960-155152-0002_6339-65554-0040,6082.0,F,2960.0,M,6339.0,F
1052-139308-0045_1112-128138-0029_698-123197-0023,1052.0,F,1112.0,M,698.0,F
534-127537-0041_4289-21393-0014_8605-276939-0013,534.0,F,4289.0,F,8605.0,F
6904-262305-0035_4363-14936-0021_3083-7944-0006,6904.0,F,4363.0,F,3083.0,F
708-129393-0073_830-130728-0031_699-132882-0031,708.0,M,830.0,F,699.0,F
5012-80192-0030_4108-2777-0002_1974-139742-0005,5012.0,F,4108.0,M,1974.0,F
8176-115046-0012_6157-40556-0057_949-138545-0012,8176.0,M,6157.0,M,949.0,M
3001-160952-0022_829-123191-0023_5093-26496-0022,3001.0,F,829.0,F,5093.0,F
2060-147963-0024_6157-40556-0047_3114-170977-0026,2060.0,F,6157.0,M,3114.0,M
5975-54006-0025_7437-117899-0015_274-121392-0048,5975.0,M,7437.0,M,274.0,F
4839-15307-0048_5186-7793-0061_459-123443-0039,4839.0,F,5186.0,M,459.0,M
4013-11734-0023_4071-39913-0013_6509-76574-0005,4013.0,M,4071.0,F,6509.0,F
1874-143361-0005_362-123048-0013_1322-137589-0017,1874.0,M,362.0,F,1322.0,M
4111-184448-0040_820-123135-0025_4138-11079-0028,4111.0,F,820.0,M,4138.0,F
3738-176683-0002_7739-8592-0015_5622-19214-0011,3738.0,F,7739.0,F,5622.0,F
6574-70753-0017_8006-112593-0010_8266-258262-0033,6574.0,M,8006.0,M,8266.0,M
8396-240992-0024_2053-138901-0072_1390-130494-0004,8396.0,M,2053.0,F,1390.0,F
176-123271-0005_2628-153958-0017_240-160592-0014,176.0,M,2628.0,M,240.0,M
7518-86741-0048_1851-151817-0024_3114-170977-0028,7518.0,M,1851.0,F,3114.0,M
115-122944-0049_1413-121799-0121_1734-142311-0046,115.0,F,1413.0,M,1734.0,F
3972-185074-0022_7000-83708-0028_8506-293168-0027,3972.0,F,7000.0,M,8506.0,F
7085-2327-0044_1349-135891-0000_2589-177234-0017,7085.0,M,1349.0,M,2589.0,M
1337-10674-0017_2393-144496-0025_207-131203-0005,1337.0,M,2393.0,M,207.0,M
836-130900-0000_3989-182389-0016_1754-137004-0012,836.0,M,3989.0,M,1754.0,F
2816-156159-0006_899-126233-0036_227-126539-0040,2816.0,M,899.0,M,227.0,F
166-352-0042_6080-58025-0002_329-862-0074,166.0,F,6080.0,M,329.0,M
224-128660-0028_3025-12971-0029_56-1730-0019,224.0,F,3025.0,F,56.0,F
7339-86765-0033_126-122467-0027_5684-46240-0039,7339.0,M,126.0,F,5684.0,F
1639-133290-0016_6458-232057-0066_4013-11734-0075,1639.0,M,6458.0,M,4013.0,M
7959-109185-0026_4734-220951-0000_159-135897-0051,7959.0,F,4734.0,M,159.0,M
7688-105390-0033_8142-110520-0028_4057-12085-0004,7688.0,M,8142.0,M,4057.0,F
3927-6556-0049_954-130627-0010_5660-101892-0009,3927.0,M,954.0,M,5660.0,F
1121-132777-0022_6038-56777-0066_7962-110061-0083,1121.0,M,6038.0,F,7962.0,F
663-128991-0035_7538-100044-0031_3003-14274-0054,663.0,M,7538.0,M,3003.0,F
1224-121064-0063_3224-168198-0029_1913-147989-0005,1224.0,F,3224.0,F,1913.0,M
398-130093-0064_815-130569-0005_6167-73972-0030,398.0,M,815.0,M,6167.0,F
7245-104886-0017_7809-108638-0070_1509-145699-0024,7245.0,F,7809.0,M,1509.0,F
597-127694-0040_511-131228-0045_7276-284424-0048,597.0,F,511.0,M,7276.0,F
6555-398-0011_3389-13250-0035_6937-262269-0032,6555.0,M,3389.0,M,6937.0,F
8791-291101-0009_5740-97593-0018_3389-13247-0010,8791.0,M,5740.0,F,3389.0,M
5975-54006-0114_3092-39501-0037_7688-105390-0013,5975.0,M,3092.0,F,7688.0,M
1182-133396-0020_2589-22581-0003_7140-72205-0005,1182.0,M,2589.0,M,7140.0,F
8097-114971-0012_5239-32139-0062_5319-84357-0037,8097.0,F,5239.0,M,5319.0,M
3448-5416-0020_4438-52195-0006_5909-111961-0027,3448.0,M,4438.0,M,5909.0,M
7704-106965-0026_5293-82020-0040_4973-24516-0004,7704.0,M,5293.0,M,4973.0,M
1487-133273-0090_3927-6556-0050_1058-133263-0005,1487.0,M,3927.0,M,1058.0,M
8786-276735-0073_1552-141135-0023_64-76974-0009,8786.0,M,1552.0,M,64.0,F
1241-121106-0006_2577-157236-0006_8194-89390-0000,1241.0,F,2577.0,F,8194.0,F
3889-9914-0006_1482-140071-0025_4595-45204-0042,3889.0,F,1482.0,M,4595.0,M
5126-34483-0032_1811-129443-0071_4111-184447-0068,5126.0,M,1811.0,M,4111.0,F
4595-45218-0001_986-129388-0111_5985-300208-0011,4595.0,M,986.0,M,5985.0,M
781-126737-0018_3274-163518-0004_4381-14904-0002,781.0,M,3274.0,M,4381.0,F
451-126829-0052_258-130878-0029_1845-145083-0022,451.0,F,258.0,M,1845.0,F
2920-156224-0013_3889-9915-0025_1222-141174-0062,2920.0,F,3889.0,F,1222.0,M
2045-158081-0058_6286-75355-0044_6575-67592-0015,2045.0,M,6286.0,F,6575.0,M
986-129388-0110_3781-156977-0018_580-126945-0046,986.0,M,3781.0,F,580.0,M
5622-44586-0020_1668-136271-0004_6294-86679-0021,5622.0,F,1668.0,F,6294.0,M
4039-184264-0043_7732-107520-0036_7688-112187-0022,4039.0,M,7732.0,M,7688.0,M
6574-70756-0004_543-137106-0002_6763-74798-0028,6574.0,M,543.0,M,6763.0,F
3977-185457-0016_1943-138033-0069_6555-398-0008,3977.0,M,1943.0,M,6555.0,M
3307-145145-0000_6080-58012-0008_2815-160188-0029,3307.0,M,6080.0,M,2815.0,M
2774-131722-0038_409-124990-0077_3361-130131-0019,2774.0,M,409.0,M,3361.0,F
7956-245687-0071_476-134312-0053_7313-91072-0077,7956.0,M,476.0,M,7313.0,M
115-122944-0084_2194-141248-0029_1241-121103-0012,115.0,F,2194.0,F,1241.0,F
3615-14677-0050_2769-176256-0014_242-122627-0019,3615.0,F,2769.0,M,242.0,F
3448-5417-0048_7739-8592-0075_3549-9203-0016,3448.0,M,7739.0,F,3549.0,F
534-123059-0009_353-128309-0039_4586-61776-0031,534.0,F,353.0,M,4586.0,M
1509-145742-0004_6258-49755-0025_7437-99249-0025,1509.0,F,6258.0,M,7437.0,M
8075-279229-0031_5337-37090-0099_1724-395-0011,8075.0,F,5337.0,F,1724.0,F
4495-10160-0015_6014-32904-0023_7752-110526-0016,4495.0,M,6014.0,F,7752.0,F
1182-134981-0036_3092-39501-0049_2582-155972-0028,1182.0,M,3092.0,F,2582.0,F
2815-160188-0057_8619-291384-0035_6575-67584-0043,2815.0,M,8619.0,M,6575.0,M
2517-135229-0031_3379-132592-0014_2999-156968-0024,2517.0,M,3379.0,F,2999.0,M
2582-155972-0066_1348-135832-0039_7881-109662-0025,2582.0,F,1348.0,F,7881.0,M
7416-103126-0046_6075-57154-0033_1752-16632-0028,7416.0,F,6075.0,M,1752.0,F
335-125941-0022_408-122806-0022_1944-159228-0011,335.0,M,408.0,F,1944.0,F
3615-14672-0038_55-121068-0062_2230-132101-0000,3615.0,F,55.0,M,2230.0,F
7720-105167-0051_28-12332-0064_593-126932-0036,7720.0,M,28.0,F,593.0,M
1027-125140-0006_14-208-0003_781-126737-0010,1027.0,M,14.0,F,781.0,M
7874-110243-0026_6550-53343-0043_5975-54006-0105,7874.0,M,6550.0,M,5975.0,M
1536-138488-0041_6300-39661-0072_339-132717-0066,1536.0,M,6300.0,F,339.0,F
4013-11734-0003_1387-130993-0034_7069-246904-0017,4013.0,M,1387.0,M,7069.0,M
1265-135635-0029_323-126408-0029_8490-284269-0039,1265.0,M,323.0,F,8490.0,M
2592-5341-0034_1776-142744-0052_1811-129443-0085,2592.0,F,1776.0,M,1811.0,M
2628-153964-0027_834-130870-0047_4848-101836-0006,2628.0,M,834.0,F,4848.0,M
7000-83708-0020_8193-116804-0012_1678-142279-0003,7000.0,M,8193.0,F,1678.0,F
115-122944-0089_7318-96151-0026_1422-146123-0008,115.0,F,7318.0,F,1422.0,F
2992-164101-0025_2589-177234-0018_829-123192-0043,2992.0,M,2589.0,M,829.0,F
8855-283242-0056_8388-278289-0006_6294-85684-0016,8855.0,M,8388.0,F,6294.0,M
1283-136983-0047_3876-174953-0010_1913-147989-0024,1283.0,M,3876.0,F,1913.0,M
1571-138486-0021_1383-130533-0022_1224-121064-0006,1571.0,M,1383.0,M,1224.0,F
3032-19361-0071_7555-105394-0002_2204-131732-0079,3032.0,M,7555.0,F,2204.0,F
6075-57156-0033_3482-170453-0004_7069-246904-0011,6075.0,M,3482.0,F,7069.0,M
1987-144135-0004_1100-135264-0019_8494-244431-0008,1987.0,M,1100.0,F,8494.0,M
2570-157243-0035_6080-233342-0021_8194-89390-0033,2570.0,F,6080.0,M,8194.0,F
3347-134420-0051_3537-5703-0032_7383-95441-0083,3347.0,F,3537.0,F,7383.0,F
7832-258250-0045_6981-70843-0063_2573-186232-0002,7832.0,M,6981.0,M,2573.0,F
4846-18524-0011_2589-177234-0025_2240-148529-0023,4846.0,F,2589.0,M,2240.0,M
2085-147968-0001_612-121760-0015_3361-1133-0001,2085.0,F,612.0,F,3361.0,F
3551-7884-0017_5002-72876-0007_836-131106-0007,3551.0,F,5002.0,M,836.0,M
3072-155948-0028_7777-106367-0017_7553-101289-0071,3072.0,M,7777.0,M,7553.0,M
7395-89882-0005_380-129064-0025_8776-270778-0020,7395.0,F,380.0,F,8776.0,F
1724-395-0051_1448-135894-0091_3537-5703-0055,1724.0,F,1448.0,F,3537.0,F
3072-155949-0025_7297-92812-0009_922-132299-0006,3072.0,M,7297.0,F,922.0,M
8699-291107-0069_3654-171138-0030_6119-48032-0077,8699.0,F,3654.0,M,6119.0,M
6330-66016-0013_5712-48848-0045_5570-73848-0017,6330.0,M,5712.0,F,5570.0,F
1336-138113-0014_8498-287357-0013_4839-15307-0041,1336.0,M,8498.0,M,4839.0,F
1058-131113-0060_5655-46268-0012_594-128329-0014,1058.0,M,5655.0,F,594.0,M
4899-32637-0034_5618-48830-0039_1754-140639-0057,4899.0,F,5618.0,F,1754.0,F
3105-166683-0005_8195-117382-0032_5968-61356-0016,3105.0,M,8195.0,M,5968.0,F
1053-132821-0018_8011-280922-0015_4434-73957-0040,1053.0,F,8011.0,M,4434.0,F
1731-142320-0000_2582-155972-0049_5186-7793-0013,1731.0,F,2582.0,F,5186.0,M
475-125001-0013_5246-30101-0011_7525-101265-0053,475.0,M,5246.0,M,7525.0,F
3645-186230-0037_1061-142358-0013_2388-153728-0029,3645.0,F,1061.0,F,2388.0,M
17-362-0045_1638-84447-0030_1182-133396-0003,17.0,M,1638.0,M,1182.0,M
7688-105390-0041_3092-39501-0106_3347-134420-0046,7688.0,M,3092.0,F,3347.0,F
5746-48361-0014_6206-14958-0050_850-131003-0018,5746.0,M,6206.0,F,850.0,M
2853-164187-0021_38-121024-0074_4839-15304-0014,2853.0,F,38.0,M,4839.0,F
3546-9321-0026_7959-109185-0011_1054-143005-0090,3546.0,F,7959.0,F,1054.0,F
4681-13056-0042_868-131296-0019_1987-144135-0000,4681.0,M,868.0,M,1987.0,M
7416-103126-0019_501-125127-0036_7657-104717-0042,7416.0,F,501.0,M,7657.0,F
8592-285135-0064_1473-135657-0060_6690-73073-0050,8592.0,M,1473.0,M,6690.0,M
1316-132782-0018_7956-245687-0076_318-124224-0076,1316.0,M,7956.0,M,318.0,F
3977-87547-0002_3389-13248-0009_203-132073-0001,3977.0,M,3389.0,M,203.0,F
3738-176682-0012_64-76974-0038_2269-147627-0034,3738.0,F,64.0,F,2269.0,F
7126-59167-0016_1053-132821-0026_7832-114468-0023,7126.0,M,1053.0,F,7832.0,M
5909-287837-0030_7000-83706-0008_7495-252342-0016,5909.0,M,7000.0,M,7495.0,F
4044-9010-0018_724-123285-0045_576-129623-0018,4044.0,F,724.0,M,576.0,F
3703-71531-0021_6080-58012-0001_5401-39515-0042,3703.0,F,6080.0,M,5401.0,M
583-139009-0003_3717-21498-0020_2404-141242-0050,583.0,M,3717.0,M,2404.0,M
1943-138033-0096_1825-135580-0023_2960-155151-0041,1943.0,M,1825.0,F,2960.0,M
512-124520-0004_1226-141279-0024_2787-157400-0011,512.0,M,1226.0,M,2787.0,M
7085-2327-0013_7051-259009-0004_8575-290350-0008,7085.0,M,7051.0,M,8575.0,M
1025-92814-0014_479-107479-0007_2012-139355-0006,1025.0,M,479.0,F,2012.0,M
6924-291609-0034_636-128331-0011_3546-175390-0011,6924.0,F,636.0,F,3546.0,F
208-126600-0016_288-131220-0005_7117-86732-0001,208.0,F,288.0,F,7117.0,F
2785-154282-0014_7285-72207-0027_6160-44912-0073,2785.0,F,7285.0,F,6160.0,F
8080-274558-0005_5337-37090-0005_4731-95875-0017,8080.0,F,5337.0,F,4731.0,F
4335-15082-0021_7416-103126-0029_4806-26894-0046,4335.0,M,7416.0,F,4806.0,M
2598-4654-0004_6782-61316-0117_7126-59175-0048,2598.0,F,6782.0,F,7126.0,M
7169-89735-0057_3119-163527-0056_3171-68344-0041,7169.0,M,3119.0,F,3171.0,M
1903-132499-0077_7520-258986-0057_7720-105168-0060,1903.0,M,7520.0,M,7720.0,M
3083-7944-0052_6620-283138-0000_5940-54613-0019,3083.0,F,6620.0,F,5940.0,M
1827-143625-0037_274-121398-0010_8118-268287-0022,1827.0,M,274.0,F,8118.0,F
5206-19376-0003_5002-72876-0022_3889-130125-0029,5206.0,M,5002.0,M,3889.0,F
64-76973-0003_7833-102238-0055_5604-26956-0003,64.0,F,7833.0,M,5604.0,F
8404-282926-0085_836-130900-0031_7777-106367-0014,8404.0,F,836.0,M,7777.0,M
439-122809-0016_5039-1188-0043_2823-160949-0000,439.0,M,5039.0,F,2823.0,M
6865-95963-0029_2673-162129-0021_3185-163505-0029,6865.0,F,2673.0,M,3185.0,M
2775-134792-0020_2319-138656-0039_1826-139361-0029,2775.0,F,2319.0,M,1826.0,M
4013-11734-0066_398-130093-0071_5588-68188-0037,4013.0,M,398.0,M,5588.0,F
7594-91192-0038_288-130994-0031_1079-128633-0009,7594.0,F,288.0,F,1079.0,F
3790-140725-0071_597-127694-0001_5984-56837-0024,3790.0,F,597.0,F,5984.0,F
6098-57837-0020_4848-101836-0028_5319-84357-0035,6098.0,M,4848.0,M,5319.0,M
986-129388-0081_4363-14936-0053_2256-137597-0017,986.0,M,4363.0,F,2256.0,F
5513-39476-0013_4945-29091-0026_492-131899-0031,5513.0,M,4945.0,M,492.0,M
5809-51162-0030_581-126955-0007_984-137154-0056,5809.0,F,581.0,M,984.0,M
8887-281471-0015_5985-63885-0014_8825-292252-0019,8887.0,M,5985.0,M,8825.0,F
1961-149739-0028_663-128991-0002_79-121541-0046,1961.0,F,663.0,M,79.0,F
4425-14497-0007_3686-171133-0025_8329-279775-0079,4425.0,M,3686.0,M,8329.0,F
479-134717-0016_2758-86588-0009_409-124990-0080,479.0,F,2758.0,F,409.0,M
4335-15082-0017_2393-144496-0088_3224-168199-0035,4335.0,M,2393.0,M,3224.0,F
1383-130533-0016_3490-177627-0028_4595-45217-0019,1383.0,M,3490.0,M,4595.0,M
7733-106800-0011_5401-39515-0022_4899-32637-0010,7733.0,F,5401.0,M,4899.0,F
5868-55088-0000_8163-274549-0008_1241-121106-0013,5868.0,M,8163.0,F,1241.0,F
6075-57156-0049_5655-46267-0053_835-130876-0074,6075.0,M,5655.0,F,835.0,M
8006-112593-0005_4800-73729-0024_5002-72876-0003,8006.0,M,4800.0,F,5002.0,M
8718-295445-0014_3482-170453-0065_4973-44575-0009,8718.0,F,3482.0,F,4973.0,M
