mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
6147-34607-0011_8747-293952-0040_403-128339-0018,6147.0,F,8747.0,M,403.0,F
460-172359-0018_6454-120342-0034_7505-83618-0014,460.0,M,6454.0,M,7505.0,M
374-180298-0005_3259-158083-0020_6529-62554-0016,374.0,M,3259.0,F,6529.0,M
5339-14134-0024_909-131041-0016_7059-88364-0009,5339.0,F,909.0,M,7059.0,F
8014-280382-0006_8108-280359-0009_6081-42010-0037,8014.0,F,8108.0,M,6081.0,M
1970-28415-0025_1246-124550-0017_322-124147-0014,1970.0,F,1246.0,F,322.0,F
3374-298026-0032_5778-54535-0038_6529-62554-0008,3374.0,M,5778.0,F,6529.0,M
7278-91083-0008_3699-175950-0018_2007-149877-0029,7278.0,M,3699.0,M,2007.0,F
8747-293952-0078_7800-283492-0040_8095-274346-0028,8747.0,M,7800.0,F,8095.0,M
405-130895-0020_5022-29411-0009_7178-34644-0055,405.0,M,5022.0,F,7178.0,F
4680-16026-0013_78-369-0050_4362-15663-0060,4680.0,F,78.0,M,4362.0,F
4297-13009-0004_254-12312-0020_298-126791-0040,4297.0,F,254.0,M,298.0,F
200-126784-0028_39-121915-0006_5163-39921-0040,200.0,F,39.0,F,5163.0,F
4137-11701-0011_6385-34669-0023_1743-142914-0015,4137.0,F,6385.0,F,1743.0,M
289-121665-0002_1081-125237-0035_8226-274371-0021,289.0,F,1081.0,M,8226.0,M
198-126831-0029_5163-18515-0041_3168-173565-0037,198.0,F,5163.0,F,3168.0,M
1098-133695-0016_8630-305213-0000_405-130894-0045,1098.0,F,8630.0,M,405.0,M
7505-83618-0020_7278-104730-0001_6563-63821-0009,7505.0,M,7278.0,M,6563.0,M
5463-39173-0048_2416-152139-0022_1235-135883-0000,5463.0,M,2416.0,F,1235.0,M
226-131532-0028_7113-86041-0052_4680-16026-0033,226.0,F,7113.0,F,4680.0,F
26-495-0015_7226-86964-0052_7859-102519-0020,26.0,M,7226.0,M,7859.0,F
7190-90542-0068_8797-294123-0091_7113-86041-0025,7190.0,M,8797.0,M,7113.0,F
307-127540-0030_200-124140-0006_1963-142393-0012,307.0,M,200.0,F,1963.0,F
4195-186238-0010_8108-280359-0012_2764-36617-0029,4195.0,F,8108.0,M,2764.0,F
89-218-0049_3857-182315-0028_7067-76048-0049,89.0,F,3857.0,M,7067.0,M
8975-270782-0105_1116-132847-0028_8797-294123-0083,8975.0,F,1116.0,F,8797.0,M
5104-33407-0048_2817-142371-0068_198-126831-0030,5104.0,M,2817.0,F,198.0,F
6000-55211-0027_78-368-0034_1246-124548-0009,6000.0,F,78.0,M,1246.0,F
2910-131096-0070_7780-274562-0046_3857-182317-0015,2910.0,F,7780.0,F,3857.0,M
1841-179183-0021_5688-41232-0059_2893-139322-0037,1841.0,F,5688.0,F,2893.0,M
8324-286682-0039_8051-295385-0000_1034-121119-0024,8324.0,F,8051.0,F,1034.0,M
6385-220959-0024_403-126855-0003_3374-298026-0036,6385.0,F,403.0,F,3374.0,M
1334-135589-0006_8975-270782-0114_150-126107-0012,1334.0,M,8975.0,F,150.0,F
311-124404-0044_2514-149482-0089_6476-57446-0001,311.0,M,2514.0,M,6476.0,F
3879-173592-0018_8629-261140-0012_5192-19397-0019,3879.0,F,8629.0,M,5192.0,M
6209-34600-0003_1898-145724-0015_5561-41615-0004,6209.0,M,1898.0,F,5561.0,F
669-129061-0030_8226-274369-0040_1502-122619-0055,669.0,F,8226.0,M,1502.0,F
8238-274553-0063_6081-41997-0022_2764-36619-0036,8238.0,F,6081.0,M,2764.0,F
5652-39938-0049_229-130880-0054_3807-4955-0024,5652.0,F,229.0,M,3807.0,M
4680-16042-0033_4788-294466-0028_1334-135589-0062,4680.0,F,4788.0,M,1334.0,M
2182-181173-0031_254-127705-0037_7635-105409-0012,2182.0,F,254.0,M,7635.0,F
6925-80680-0014_2764-36616-0021_4788-91208-0022,6925.0,M,2764.0,F,4788.0,M
40-121026-0043_7800-283492-0003_7148-82991-0027,40.0,F,7800.0,F,7148.0,F
4267-78186-0002_26-495-0018_1081-125237-0018,4267.0,M,26.0,M,1081.0,M
2007-132570-0050_8014-112586-0003_6019-3185-0059,2007.0,F,8014.0,F,6019.0,M
6064-56165-0004_6415-111615-0017_6818-76332-0038,6064.0,F,6415.0,F,6818.0,F
2182-181183-0034_374-180298-0059_8747-293952-0058,2182.0,F,374.0,M,8747.0,M
1737-148989-0009_5750-100289-0088_3879-173592-0036,1737.0,F,5750.0,M,3879.0,F
7226-86965-0037_3664-178366-0014_5750-35690-0026,7226.0,M,3664.0,M,5750.0,M
3214-167602-0015_6415-111615-0013_3168-173565-0017,3214.0,M,6415.0,F,3168.0,M
4014-186175-0035_2836-5354-0035_4830-25898-0002,4014.0,M,2836.0,F,4830.0,M
831-130739-0035_1116-132847-0040_7780-274562-0097,831.0,M,1116.0,F,7780.0,F
211-122425-0009_5808-54425-0014_7794-295955-0018,211.0,F,5808.0,M,7794.0,F
7278-104730-0021_150-132655-0022_1737-146161-0002,7278.0,M,150.0,F,1737.0,F
78-368-0005_887-123291-0020_412-126975-0033,78.0,M,887.0,F,412.0,M
2416-152137-0018_3699-175950-0021_2764-36619-0031,2416.0,F,3699.0,M,2764.0,F
839-130898-0061_5789-57195-0026_8063-274112-0012,839.0,M,5789.0,F,8063.0,M
458-126305-0026_39-121916-0029_1116-137572-0038,458.0,M,39.0,F,1116.0,F
625-132112-0010_6064-300880-0031_1098-133695-0019,625.0,M,6064.0,F,1098.0,F
1867-148436-0015_7302-86814-0002_3168-173565-0013,1867.0,M,7302.0,F,3168.0,M
8609-283227-0016_3879-173592-0034_7278-91083-0013,8609.0,M,3879.0,F,7278.0,M
4137-11701-0009_8609-262281-0032_8425-246962-0011,4137.0,F,8609.0,M,8425.0,M
1235-135883-0042_1502-122619-0047_4406-16882-0059,1235.0,M,1502.0,F,4406.0,M
2989-138035-0062_8226-274369-0060_5163-39921-0007,2989.0,F,8226.0,M,5163.0,F
4441-76262-0006_250-142286-0008_2136-5147-0039,4441.0,M,250.0,F,2136.0,M
7794-295947-0036_3526-176651-0008_254-127705-0020,7794.0,F,3526.0,F,254.0,M
4137-11702-0049_2391-145015-0036_302-123523-0004,4137.0,F,2391.0,F,302.0,F
2092-145709-0011_8108-274318-0008_3857-180923-0025,2092.0,F,8108.0,M,3857.0,M
6078-54007-0001_3526-175658-0000_4014-186176-0024,6078.0,F,3526.0,F,4014.0,M
6415-116629-0022_2182-181183-0019_8465-246940-0019,6415.0,F,2182.0,F,8465.0,F
198-126831-0004_5049-25947-0033_5703-47198-0047,198.0,F,5049.0,M,5703.0,M
1926-143879-0015_1088-134315-0012_3214-167606-0026,1926.0,F,1088.0,F,3214.0,M
2196-174172-0038_730-360-0031_3664-178366-0007,2196.0,F,730.0,F,3664.0,M
8063-274112-0005_2007-149877-0052_32-4137-0004,8063.0,M,2007.0,F,32.0,F
8630-305212-0009_1963-147036-0011_4853-27670-0025,8630.0,M,1963.0,F,4853.0,F
8425-292520-0016_3830-12535-0026_322-124147-0060,8425.0,M,3830.0,M,322.0,F
32-4137-0055_6367-65536-0017_4788-94904-0037,32.0,F,6367.0,M,4788.0,M
7264-92314-0013_5789-57158-0018_4853-27670-0001,7264.0,M,5789.0,F,4853.0,F
8468-294887-0007_1069-133709-0025_3486-166446-0029,8468.0,F,1069.0,F,3486.0,M
8975-270782-0026_1553-140048-0022_4853-29413-0022,8975.0,F,1553.0,F,4853.0,F
5393-19218-0010_8063-274112-0017_7517-100437-0028,5393.0,F,8063.0,M,7517.0,F
4214-7146-0066_7635-105409-0002_6476-57446-0021,4214.0,F,7635.0,F,6476.0,F
460-172357-0004_7367-86737-0114_7800-283492-0018,460.0,M,7367.0,M,7800.0,F
8975-270782-0076_6848-252323-0021_1841-150351-0020,8975.0,F,6848.0,M,1841.0,F
3723-171115-0032_2384-152900-0072_7402-59171-0014,3723.0,M,2384.0,M,7402.0,M
696-93314-0024_6437-66172-0038_7278-91083-0011,696.0,F,6437.0,M,7278.0,M
6019-3185-0006_4051-11217-0030_1447-17506-0005,6019.0,M,4051.0,F,1447.0,F
6836-76549-0007_6415-116629-0016_5778-12761-0010,6836.0,M,6415.0,F,5778.0,F
8975-270782-0013_8063-274117-0017_311-124404-0119,8975.0,F,8063.0,M,311.0,M
909-131044-0000_8975-270782-0032_32-4137-0017,909.0,M,8975.0,F,32.0,F
7367-86737-0016_6415-111615-0021_669-129061-0067,7367.0,M,6415.0,F,669.0,F
1455-134435-0033_250-142286-0005_87-121553-0007,1455.0,M,250.0,F,87.0,F
1867-148436-0036_887-123289-0004_8108-274318-0041,1867.0,M,887.0,F,8108.0,M
4898-20016-0019_1624-168623-0011_3526-176653-0009,4898.0,M,1624.0,M,3526.0,F
445-123860-0015_8838-298546-0048_6019-3185-0063,445.0,M,8838.0,M,6019.0,M
2989-138035-0002_7367-86737-0107_6437-66172-0019,2989.0,F,7367.0,M,6437.0,M
4640-19187-0022_3830-12535-0008_669-129061-0035,4640.0,F,3830.0,M,669.0,F
6836-76549-0009_5652-39938-0045_1970-26100-0035,6836.0,M,5652.0,F,1970.0,F
6454-107462-0029_2691-156745-0033_5867-48852-0057,6454.0,M,2691.0,F,5867.0,F
5789-57158-0023_8063-274117-0023_1235-135883-0035,5789.0,F,8063.0,M,1235.0,M
1355-39947-0024_6415-111615-0001_6147-34605-0006,1355.0,M,6415.0,F,6147.0,F
1737-142397-0004_3607-135982-0015_4859-29340-0012,1737.0,F,3607.0,M,4859.0,M
587-41611-0025_4137-11701-0049_163-121908-0004,587.0,F,4137.0,F,163.0,M
5867-48852-0041_887-123290-0005_5104-33406-0061,5867.0,F,887.0,F,5104.0,M
911-128684-0016_3723-171631-0004_669-129061-0008,911.0,M,3723.0,M,669.0,F
1363-135842-0006_6019-3185-0091_831-130746-0047,1363.0,F,6019.0,M,831.0,M
7635-105409-0031_150-126112-0025_4051-11218-0020,7635.0,F,150.0,F,4051.0,F
6367-65536-0060_26-495-0045_4051-11217-0031,6367.0,M,26.0,M,4051.0,F
26-496-0010_6272-70171-0023_5456-62043-0027,26.0,M,6272.0,F,5456.0,M
2391-145015-0096_5789-70653-0003_3879-174923-0024,2391.0,F,5789.0,F,3879.0,F
6531-61334-0111_1069-133699-0015_887-123290-0012,6531.0,F,1069.0,F,887.0,F
229-130880-0073_7264-92316-0015_3723-171631-0027,229.0,M,7264.0,M,3723.0,M
1970-10594-0039_3699-19401-0015_248-130697-0011,1970.0,F,3699.0,M,248.0,F
2518-154826-0030_831-130746-0034_125-121124-0020,2518.0,M,831.0,M,125.0,F
1455-138263-0024_4830-25898-0030_1898-145702-0015,1455.0,M,4830.0,M,1898.0,F
1502-122619-0064_8108-274318-0026_1992-141719-0031,1502.0,F,8108.0,M,1992.0,F
1455-134435-0063_8324-286683-0016_587-41619-0021,1455.0,M,8324.0,F,587.0,F
2002-139469-0001_2092-145706-0010_201-127786-0000,2002.0,M,2092.0,F,201.0,M
8609-283227-0015_3607-135982-0023_6476-57446-0009,8609.0,M,3607.0,M,6476.0,F
8226-274369-0007_118-121721-0010_8088-284756-0016,8226.0,M,118.0,M,8088.0,M
6415-116629-0039_7402-90848-0019_5049-25947-0008,6415.0,F,7402.0,M,5049.0,M
3440-171006-0008_7148-7763-0016_2893-139322-0023,3440.0,F,7148.0,F,2893.0,M
6081-41998-0004_4088-158077-0005_4441-76263-0025,6081.0,M,4088.0,F,4441.0,M
374-180298-0036_5688-41232-0065_4830-25898-0028,374.0,M,5688.0,F,4830.0,M
8425-246962-0026_4853-27670-0028_87-121553-0077,8425.0,M,4853.0,F,87.0,F
1034-121119-0034_446-123501-0004_163-122947-0028,1034.0,M,446.0,M,163.0,M
5688-41232-0005_3879-174923-0065_200-124140-0026,5688.0,F,3879.0,F,200.0,F
4853-27671-0023_5390-30102-0005_7178-34645-0033,4853.0,F,5390.0,M,7178.0,F
6437-66172-0016_8629-261139-0044_4853-27670-0010,6437.0,M,8629.0,M,4853.0,F
8609-283227-0065_7278-91083-0010_8975-270782-0046,8609.0,M,7278.0,M,8975.0,F
1963-142776-0008_7067-76048-0003_226-122538-0029,1963.0,F,7067.0,M,226.0,F
839-130898-0071_4830-25904-0041_1334-135589-0090,839.0,M,4830.0,M,1334.0,M
831-130746-0010_7517-100437-0010_4014-186176-0016,831.0,M,7517.0,F,4014.0,M
8123-275216-0009_7402-90848-0002_2989-138035-0041,8123.0,F,7402.0,M,2989.0,F
7148-59157-0030_4406-16882-0050_1963-142393-0046,7148.0,F,4406.0,M,1963.0,F
405-130894-0017_250-142286-0027_7511-102420-0029,405.0,M,250.0,F,7511.0,F
4898-20016-0030_8324-286681-0006_2289-152257-0001,4898.0,M,8324.0,F,2289.0,M
5339-14133-0020_7794-295948-0003_5652-19215-0019,5339.0,F,7794.0,F,5652.0,F
8747-293952-0028_4195-186238-0017_196-122152-0016,8747.0,M,4195.0,F,196.0,M
83-9960-0029_8312-279791-0012_2182-150130-0033,83.0,F,8312.0,F,2182.0,F
6209-34600-0035_2182-150130-0014_60-121082-0059,6209.0,M,2182.0,F,60.0,M
3112-9554-0008_2817-142380-0017_3259-158083-0090,3112.0,F,2817.0,F,3259.0,F
198-126831-0040_2952-410-0017_7367-86737-0100,198.0,F,2952.0,M,7367.0,M
4160-11549-0020_2436-2476-0018_4340-15220-0060,4160.0,F,2436.0,M,4340.0,F
5456-24741-0021_198-129977-0003_8468-294887-0016,5456.0,M,198.0,F,8468.0,F
233-155990-0040_8609-262281-0019_6019-3185-0008,233.0,M,8609.0,M,6019.0,M
1594-135914-0027_1841-179183-0037_7635-105409-0070,1594.0,M,1841.0,F,7635.0,F
446-123501-0048_426-122822-0004_5688-15787-0020,446.0,M,426.0,F,5688.0,F
118-121721-0011_6000-86686-0002_8014-112602-0036,118.0,M,6000.0,F,8014.0,F
8098-278278-0002_3259-158083-0094_4014-186175-0015,8098.0,M,3259.0,F,4014.0,M
458-126290-0006_229-130880-0012_6181-216552-0068,458.0,M,229.0,M,6181.0,M
125-121124-0041_1841-150351-0012_2092-145706-0065,125.0,F,1841.0,F,2092.0,F
60-121082-0068_2416-152137-0026_3168-173565-0020,60.0,M,2416.0,F,3168.0,M
7635-105661-0043_4362-15663-0021_6385-34655-0013,7635.0,F,4362.0,F,6385.0,F
4195-186237-0019_1926-147979-0011_4160-11549-0009,4195.0,F,1926.0,F,4160.0,F
4297-13006-0019_8838-298546-0027_460-172359-0049,4297.0,F,8838.0,M,460.0,M
4214-7146-0012_7511-102420-0019_8051-119902-0034,4214.0,F,7511.0,F,8051.0,F
8838-298545-0043_4788-294466-0031_1992-141719-0041,8838.0,M,4788.0,M,1992.0,F
2007-149877-0010_2817-142380-0001_7635-105409-0044,2007.0,F,2817.0,F,7635.0,F
6563-63821-0042_7402-59171-0038_7278-91083-0032,6563.0,M,7402.0,M,7278.0,M
8468-286673-0017_6209-34601-0006_5049-25947-0047,8468.0,F,6209.0,M,5049.0,M
8063-274112-0007_8095-274345-0024_332-128985-0000,8063.0,M,8095.0,M,332.0,M
625-132112-0037_696-92939-0039_7278-104730-0039,625.0,M,696.0,F,7278.0,M
6476-57446-0061_7226-86964-0029_5390-24512-0014,6476.0,F,7226.0,M,5390.0,M
8095-274345-0019_4813-248641-0023_3168-173565-0054,8095.0,M,4813.0,M,3168.0,M
8098-278278-0008_7517-100442-0026_3259-158083-0055,8098.0,M,7517.0,F,3259.0,F
909-131045-0033_1553-140048-0049_4640-19188-0006,909.0,M,1553.0,F,4640.0,F
7517-100442-0006_8580-287364-0039_1841-159771-0034,7517.0,F,8580.0,M,1841.0,F
8088-284756-0079_1069-133709-0020_89-219-0040,8088.0,M,1069.0,F,89.0,F
8014-112586-0009_426-122821-0034_8123-275216-0003,8014.0,F,426.0,F,8123.0,F
200-124139-0014_2989-138028-0030_1963-147036-0031,200.0,F,2989.0,F,1963.0,F
4813-248641-0017_6563-63821-0014_1246-124550-0031,4813.0,M,6563.0,M,1246.0,F
4267-287369-0035_1898-145715-0007_6880-216547-0095,4267.0,M,1898.0,F,6880.0,M
5652-39938-0061_8098-278252-0040_19-227-0033,5652.0,F,8098.0,M,19.0,F
8747-293952-0063_7059-77897-0024_5561-41616-0009,8747.0,M,7059.0,F,5561.0,F
7067-76047-0005_481-123720-0073_1963-147036-0026,7067.0,M,481.0,M,1963.0,F
2910-131096-0066_5322-7680-0011_1841-179183-0003,2910.0,F,5322.0,M,1841.0,F
405-130894-0072_8465-246943-0024_831-130746-0027,405.0,M,8465.0,F,831.0,M
1723-141149-0024_4088-158077-0013_3259-158083-0120,1723.0,M,4088.0,F,3259.0,F
4018-103416-0005_730-358-0024_8063-274116-0005,4018.0,M,730.0,F,8063.0,M
6019-3185-0082_32-21631-0000_3486-166446-0004,6019.0,M,32.0,F,3486.0,M
2691-156750-0012_1040-133433-0039_1081-125237-0091,2691.0,F,1040.0,M,1081.0,M
40-222-0013_5808-48608-0010_2436-2476-0028,40.0,F,5808.0,M,2436.0,M
403-216-0010_2136-5147-0010_8108-280354-0008,403.0,F,2136.0,M,8108.0,M
2691-156750-0021_2289-152258-0010_60-121082-0075,2691.0,F,2289.0,M,60.0,M
103-1240-0034_7226-86965-0049_8629-261140-0035,103.0,F,7226.0,M,8629.0,M
196-122152-0024_1594-135914-0038_198-209-0002,196.0,M,1594.0,M,198.0,F
1040-133433-0072_8425-287387-0014_1553-140047-0042,1040.0,M,8425.0,M,1553.0,F
2289-152258-0022_8609-262281-0038_2843-152918-0092,2289.0,M,8609.0,M,2843.0,M
4018-107338-0021_3857-182315-0014_7800-283493-0036,4018.0,M,3857.0,M,7800.0,F
2843-152918-0099_125-121342-0029_1737-148989-0019,2843.0,M,125.0,F,1737.0,F
89-219-0039_3440-171009-0022_2391-145015-0018,89.0,F,3440.0,F,2391.0,F
8226-274369-0034_5750-35690-0011_5390-24512-0011,8226.0,M,5750.0,M,5390.0,M
6385-220959-0039_2136-5143-0031_374-180298-0015,6385.0,F,2136.0,M,374.0,M
4788-294466-0016_2989-138035-0000_4406-16882-0068,4788.0,M,2989.0,F,4406.0,M
2092-145706-0053_3436-172162-0035_7505-258958-0017,2092.0,F,3436.0,M,7505.0,M
5339-14134-0032_8108-274318-0006_5808-48608-0017,5339.0,F,8108.0,M,5808.0,M
8088-284756-0029_1502-122619-0043_6147-34606-0024,8088.0,M,1502.0,F,6147.0,F
3240-131232-0011_6064-56168-0025_730-359-0035,3240.0,M,6064.0,F,730.0,F
4362-15663-0094_839-130898-0011_460-172359-0060,4362.0,F,839.0,M,460.0,M
8465-246940-0002_89-219-0007_3112-9555-0033,8465.0,F,89.0,F,3112.0,F
8312-279790-0050_1578-140049-0031_8838-298546-0023,8312.0,F,1578.0,F,8838.0,M
83-3054-0000_4853-27671-0037_8226-274371-0000,83.0,F,4853.0,F,8226.0,M
412-126975-0078_3947-13260-0050_2289-152258-0003,412.0,M,3947.0,F,2289.0,M
5339-14133-0048_6531-61334-0078_4051-10927-0007,5339.0,F,6531.0,F,4051.0,F
481-123719-0013_426-122819-0011_1081-125237-0087,481.0,M,426.0,F,1081.0,M
8425-292520-0024_250-142276-0053_7635-105409-0027,8425.0,M,250.0,F,7635.0,F
250-142276-0033_4340-15220-0035_1963-142393-0049,250.0,F,4340.0,F,1963.0,F
8838-298545-0041_3526-176653-0021_6209-34601-0038,8838.0,M,3526.0,F,6209.0,M
6272-70168-0028_1898-145715-0037_118-47824-0067,6272.0,F,1898.0,F,118.0,M
6529-62556-0018_6081-41998-0023_1553-140047-0037,6529.0,M,6081.0,M,1553.0,F
458-126305-0003_4441-76250-0024_3259-158083-0042,458.0,M,4441.0,M,3259.0,F
2007-149877-0032_1263-141777-0020_3526-176653-0032,2007.0,F,1263.0,F,3526.0,F
8629-261140-0037_5514-19193-0012_5652-39938-0024,8629.0,M,5514.0,F,5652.0,F
3699-175950-0025_2002-139469-0020_4813-248638-0048,3699.0,M,2002.0,M,4813.0,M
909-131044-0030_4051-10927-0013_4898-28461-0027,909.0,M,4051.0,F,4898.0,M
4088-158077-0097_6925-80680-0025_6272-70171-0009,4088.0,F,6925.0,M,6272.0,F
5678-43303-0030_1743-142912-0034_5390-24512-0030,5678.0,M,1743.0,M,5390.0,M
2911-7601-0013_8063-274115-0008_3486-166424-0047,2911.0,M,8063.0,M,3486.0,M
7312-92432-0001_625-132112-0053_6272-70191-0024,7312.0,M,625.0,M,6272.0,F
6272-70171-0030_3723-171115-0049_8226-274371-0010,6272.0,F,3723.0,M,8226.0,M
3112-9554-0006_40-222-0016_2836-5354-0049,3112.0,F,40.0,F,2836.0,F
458-126305-0024_8095-274345-0033_5688-15787-0045,458.0,M,8095.0,M,5688.0,F
3857-180923-0015_4340-15220-0024_1578-140045-0000,3857.0,M,4340.0,F,1578.0,F
322-124147-0065_32-21634-0002_2952-408-0022,322.0,F,32.0,F,2952.0,M
5192-19396-0013_4340-15220-0078_2416-152139-0005,5192.0,M,4340.0,F,2416.0,F
839-130898-0079_196-122150-0026_4788-294466-0003,839.0,M,196.0,M,4788.0,M
298-126791-0043_8747-293952-0090_3947-13262-0028,298.0,F,8747.0,M,3947.0,F
5703-47212-0020_6209-34599-0011_89-219-0002,5703.0,M,6209.0,M,89.0,F
289-121665-0046_5808-54425-0051_5463-39174-0022,289.0,F,5808.0,M,5463.0,M
3723-171631-0015_4680-16026-0003_8629-261139-0045,3723.0,M,4680.0,F,8629.0,M
909-131044-0032_8419-293473-0007_2691-156745-0038,909.0,M,8419.0,M,2691.0,F
6437-66173-0012_7800-283493-0003_7635-105409-0033,6437.0,M,7800.0,F,7635.0,F
8465-246942-0008_2691-156750-0030_5163-39921-0038,8465.0,F,2691.0,F,5163.0,F
89-219-0035_696-93314-0027_6529-62556-0048,89.0,F,696.0,F,6529.0,M
2843-152918-0013_3947-13260-0033_103-1240-0047,2843.0,M,3947.0,F,103.0,F
6415-111615-0011_8238-274553-0028_2159-179156-0006,6415.0,F,8238.0,F,2159.0,M
89-219-0005_150-132655-0001_6880-216547-0056,89.0,F,150.0,F,6880.0,M
887-123289-0027_1355-39947-0062_1867-154071-0032,887.0,F,1355.0,M,1867.0,M
3235-11599-0022_8609-283227-0002_5808-48608-0038,3235.0,F,8609.0,M,5808.0,M
250-142286-0003_8797-294123-0011_5322-7680-0004,250.0,F,8797.0,M,5322.0,M
5750-35690-0018_441-130108-0023_5049-25947-0034,5750.0,M,441.0,F,5049.0,M
2182-181183-0010_254-27760-0033_6454-120342-0005,2182.0,F,254.0,M,6454.0,M
4898-28461-0030_7505-83618-0012_3947-13262-0023,4898.0,M,7505.0,M,3947.0,F
322-124146-0028_302-123504-0005_4362-15663-0090,322.0,F,302.0,F,4362.0,F
4680-16026-0024_8425-246962-0015_4214-7146-0073,4680.0,F,8425.0,M,4214.0,F
6437-66172-0014_4481-17498-0007_8095-274345-0003,6437.0,M,4481.0,F,8095.0,M
5789-57195-0013_8088-284756-0022_4267-78186-0023,5789.0,F,8088.0,M,4267.0,M
1867-154075-0019_1502-122615-0020_2002-139469-0014,1867.0,M,1502.0,F,2002.0,M
2836-5355-0004_2007-132570-0008_7367-86737-0088,2836.0,F,2007.0,F,7367.0,M
1723-141149-0014_1898-145724-0022_4830-25898-0000,1723.0,M,1898.0,F,4830.0,M
7067-76048-0012_4406-16882-0065_5322-7678-0013,7067.0,M,4406.0,M,5322.0,M
1116-137572-0009_78-368-0028_730-359-0000,1116.0,F,78.0,M,730.0,F
7859-102521-0015_2836-5355-0047_6367-65536-0014,7859.0,F,2836.0,F,6367.0,M
6529-62554-0056_32-21634-0010_4406-16883-0052,6529.0,M,32.0,F,4406.0,M
5678-43302-0022_1578-140045-0016_6147-34605-0034,5678.0,M,1578.0,F,6147.0,F
3235-28452-0005_3259-158083-0107_6272-70191-0034,3235.0,F,3259.0,F,6272.0,F
669-129061-0064_1841-159771-0002_1502-122615-0011,669.0,F,1841.0,F,1502.0,F
1502-122619-0010_8975-270782-0037_4195-186237-0031,1502.0,F,8975.0,F,4195.0,F
89-218-0026_8324-286683-0035_19-227-0030,89.0,F,8324.0,F,19.0,F
103-1240-0031_4018-107338-0017_6437-66172-0025,103.0,F,4018.0,M,6437.0,M
39-121915-0031_4195-186238-0026_587-54108-0005,39.0,F,4195.0,F,587.0,F
7859-102518-0031_7264-92314-0006_1363-135842-0012,7859.0,F,7264.0,M,1363.0,F
6064-300880-0004_374-180298-0016_302-123523-0031,6064.0,F,374.0,M,302.0,F
6529-62554-0018_1594-135914-0117_2691-156745-0000,6529.0,M,1594.0,M,2691.0,F
2007-132570-0044_1098-133695-0055_6367-65536-0074,2007.0,F,1098.0,F,6367.0,M
89-218-0019_1246-124550-0028_2910-131096-0093,89.0,F,1246.0,F,2910.0,F
403-128339-0015_2764-36616-0009_307-127539-0013,403.0,F,2764.0,F,307.0,M
5192-19397-0048_8051-118101-0028_730-359-0040,5192.0,M,8051.0,F,730.0,F
1235-135884-0029_887-123291-0038_7178-34645-0004,1235.0,M,887.0,F,7178.0,F
8238-283452-0032_7800-283492-0005_87-121553-0035,8238.0,F,7800.0,F,87.0,F
8238-274553-0005_89-219-0049_5192-19397-0055,8238.0,F,89.0,F,5192.0,M
2836-5354-0008_4014-186183-0016_5789-70653-0021,2836.0,F,4014.0,M,5789.0,F
7148-59157-0028_125-121124-0072_2843-152918-0019,7148.0,F,125.0,F,2843.0,M
839-130898-0012_6000-86686-0009_2911-7601-0041,839.0,M,6000.0,F,2911.0,M
3947-13260-0048_887-123291-0036_2691-156745-0005,3947.0,F,887.0,F,2691.0,F
2002-139469-0113_2514-149482-0026_4397-15678-0012,2002.0,M,2514.0,M,4397.0,M
5104-33406-0040_6385-34669-0027_3857-182315-0019,5104.0,M,6385.0,F,3857.0,M
3259-158083-0104_1455-134435-0007_1723-141149-0058,3259.0,F,1455.0,M,1723.0,M
1081-125237-0050_1502-122619-0027_446-123501-0028,1081.0,M,1502.0,F,446.0,M
8580-287364-0018_7278-246956-0004_1578-6379-0032,8580.0,M,7278.0,M,1578.0,F
5789-70653-0005_911-128684-0007_8014-112602-0000,5789.0,F,911.0,M,8014.0,F
7059-77900-0022_5049-25947-0125_201-127786-0043,7059.0,F,5049.0,M,201.0,M
1594-135914-0087_4362-15663-0009_3214-167607-0040,1594.0,M,4362.0,F,3214.0,M
446-123501-0050_39-121915-0022_7113-86041-0093,446.0,M,39.0,F,7113.0,F
6836-61804-0008_1737-142397-0002_3440-171006-0005,6836.0,M,1737.0,F,3440.0,F
1040-133433-0014_4406-16883-0008_3259-158083-0068,1040.0,M,4406.0,M,3259.0,F
8108-274318-0045_911-128684-0002_8468-294887-0035,8108.0,M,911.0,M,8468.0,F
374-180298-0023_1841-179183-0025_8465-246943-0025,374.0,M,1841.0,F,8465.0,F
2182-181173-0016_87-121553-0052_1594-135914-0106,2182.0,F,87.0,F,1594.0,M
6531-61334-0010_6529-62554-0026_4853-27671-0026,6531.0,F,6529.0,M,4853.0,F
4214-7146-0034_441-128982-0029_5808-54425-0001,4214.0,F,441.0,F,5808.0,M
2007-149877-0005_78-368-0048_1737-142397-0013,2007.0,F,78.0,M,1737.0,F
2092-145706-0026_2007-132570-0002_250-142286-0020,2092.0,F,2007.0,F,250.0,F
8468-294887-0002_1334-135589-0018_911-128684-0004,8468.0,F,1334.0,M,911.0,M
3526-176653-0012_1578-140045-0024_374-180298-0056,3526.0,F,1578.0,F,374.0,M
587-41619-0009_4859-26870-0001_4853-27670-0024,587.0,F,4859.0,M,4853.0,F
32-21634-0005_7178-34644-0003_7447-91186-0006,32.0,F,7178.0,F,7447.0,M
405-130894-0055_1235-135883-0005_5322-7679-0021,405.0,M,1235.0,M,5322.0,M
